CNT,TIME,FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV
121818,2001.8667,0.55471,0.05043,2001.65283,0.21387,3456,1
121835,2002.146,0.55956,0.02236,2001.8833,0.2627,3457,1
121850,2002.39209,0.53767,0.17605,2002.1626,0.22949,3458,1
121871,2002.73779,0.51179,0.25801,2002.40869,0.3291,3459,1
121912,2003.41064,0.48837,0.36206,2002.75342,0.65723,3460,1
121929,2003.68994,0.51041,0.29929,2003.42725,0.2627,3461,1
121943,2003.92041,0.51583,0.3776,2003.70654,0.21387,3462,1
121967,2004.31494,0.53776,0.57887,2003.98584,0.3291,3463,1
121986,2004.62646,0.50469,0.38964,2004.38037,0.24609,3464,1
122011,2005.0376,0.48775,0.33057,2004.64307,0.39453,3465,1
122025,2005.26709,0.55623,0.4559,2005.0542,0.21289,3466,1
122042,2005.54639,0.75919,0.6458,2005.3335,0.21289,3467,1
122063,2005.89209,0.7893,0.68898,2005.56299,0.3291,3468,1
122110,2006.66357,0.74027,0.63728,2005.90869,0.75488,3469,1
122144,2007.22217,0.68229,0.54324,2006.68018,0.54199,3470,1
122211,2008.32275,0.5692,0.57821,2007.23877,1.08398,3471,1
122228,2008.60205,0.55038,0.46363,2008.33936,0.2627,3472,1
122239,2008.78271,0.52467,0.4776,2008.61865,0.16406,3473,1
122281,2009.47314,0.55586,0.47383,2008.99658,0.47656,3474,1
122290,2009.62061,0.61953,0.56902,2009.48975,0.13086,3475,1
122317,2010.06494,0.55305,0.49714,2009.78564,0.2793,3476,1
122372,2010.96826,0.55573,0.50149,2010.57373,0.39453,3477,1
122380,2011.09912,0.47982,0.51441,2010.98486,0.11426,3478,1
122405,2011.51025,0.55718,0.57932,2011.31299,0.19727,3479,1
122421,2011.77295,0.49378,1.5867,2011.57568,0.19727,3480,1
122441,2012.10205,0.50746,0.45546,2011.83936,0.2627,3481,1
122470,2012.57764,0.49863,0.4073,2012.11768,0.45996,3482,1
122508,2013.20264,0.41791,0.55729,2012.64404,0.55859,3483,1
122557,2014.00732,0.44101,0.4652,2013.51416,0.49316,3484,1
122578,2014.35205,0.44355,0.44025,2014.02393,0.32813,3485,1
122614,2014.94385,0.49488,0.41036,2014.36865,0.5752,3486,1
122647,2015.48584,0.49317,0.3593,2014.96045,0.52539,3487,1
122678,2015.99561,0.49946,0.35186,2015.50244,0.49316,3488,1
122715,2016.60303,0.53731,0.25107,2016.01123,0.5918,3489,1
122762,2017.37549,0.57395,0.20449,2016.61963,0.75586,3490,1
122801,2018.01611,0.54918,0.21431,2017.39111,0.625,3491,1
122840,2018.65674,0.54051,0.23971,2018.03271,0.62402,3492,1
122873,2019.19873,0.57887,0.53643,2018.72217,0.47656,3493,1
122904,2019.70752,0.51715,0.28434,2019.26416,0.44336,3494,1
122929,2020.11865,0.53462,0.29935,2019.72412,0.39453,3495,1
122949,2020.44678,0.64382,0.27841,2020.13525,0.31152,3496,1
122992,2021.15381,0.70272,0.22329,2020.46338,0.69043,3497,1
123013,2021.49854,0.66184,0.21025,2021.17041,0.32813,3498,1
123048,2022.07373,0.59057,0.22522,2021.51514,0.55859,3499,1
123076,2022.53369,0.57875,0.27603,2022.09033,0.44336,3500,1
123101,2022.94385,0.55763,0.25837,2022.55029,0.39355,3501,1
123133,2023.47021,0.53551,0.29696,2022.96045,0.50977,3502,1
123157,2023.86475,0.54037,0.31882,2023.73291,0.13184,3503,1
123187,2024.35693,0.5478,0.30884,2024.12744,0.22949,3504,1
123213,2024.78467,0.57068,0.32207,2024.37354,0.41113,3505,1
123233,2025.11279,0.56115,0.33737,2024.80029,0.3125,3506,1
123292,2026.08252,0.48546,0.33029,2025.12939,0.95313,3507,1
123315,2026.45947,0.5707,0.28622,2026.09814,0.36133,3508,1
123408,2027.98779,0.52128,0.3046,2026.47607,1.51172,3509,1
123429,2028.33252,0.59121,0.31643,2028.00439,0.32813,3510,1
123456,2028.77588,0.58197,0.34598,2028.34912,0.42676,3511,1
123497,2029.44971,0.57864,0.31532,2028.79248,0.65723,3512,1
123528,2029.95947,0.52905,0.31428,2029.46631,0.49316,3513,1
123570,2030.64893,0.54228,0.32668,2029.97607,0.67285,3514,1
123587,2030.92822,0.5339,0.34342,2030.66553,0.2627,3515,1
123618,2031.43799,0.54756,0.43568,2030.94482,0.49316,3516,1
123672,2032.32471,0.55256,0.45792,2031.45361,0.87109,3517,1
123729,2033.26123,0.54803,0.37178,2032.34131,0.91992,3518,1
123746,2033.54053,0.58103,0.45401,2033.27783,0.2627,3519,1
123773,2033.98389,0.60304,0.4467,2033.55713,0.42676,3520,1
123827,2034.87158,0.57329,0.49528,2034.64111,0.23047,3521,1
123854,2035.31494,0.55217,0.59461,2035.08447,0.23047,3522,1
123871,2035.59424,0.42752,0.85105,2035.38037,0.21387,3523,1
123884,2035.80811,0.40195,0.57826,2035.61084,0.19727,3524,1
123903,2036.11963,0.50369,0.35574,2035.87354,0.24609,3525,1
123937,2036.67822,0.55917,0.34677,2036.43213,0.24609,3526,1
123952,2036.92432,0.60482,0.34785,2036.69482,0.22949,3527,1
123980,2037.38428,0.51044,0.38122,2037.13818,0.24609,3528,1
124083,2039.07666,0.49596,0.39665,2037.40088,1.67578,3529,1
124110,2039.52002,0.50345,0.38206,2039.09326,0.42676,3530,1
124146,2040.11182,0.55782,0.36667,2039.53662,0.5752,3531,1
124172,2040.53955,0.5795,0.39115,2040.12842,0.41113,3532,1
124210,2041.16357,0.58973,0.30997,2040.60498,0.55859,3533,1
124235,2041.57373,0.58843,0.29815,2041.18018,0.39355,3534,1
124282,2042.34619,0.61195,0.23114,2041.59033,0.75586,3535,1
124310,2042.80615,0.63203,0.22909,2042.36279,0.44336,3536,1
124331,2043.15088,0.57946,0.22583,2042.82275,0.32813,3537,1
124357,2043.57861,0.54412,0.23596,2043.16748,0.41113,3538,1
124380,2043.95557,0.54528,0.2809,2043.59424,0.36133,3539,1
124394,2044.18604,0.53497,0.35633,2043.97217,0.21387,3540,1
124412,2044.48193,0.33796,0.86307,2044.25146,0.23047,3541,1
124472,2045.46729,0.49307,0.33637,2044.59717,0.87012,3542,1
124491,2045.77979,0.48061,0.31201,2045.48389,0.2959,3543,1
124563,2046.9624,0.50396,0.32769,2045.79639,1.16602,3544,1
124596,2047.50439,0.48568,0.32751,2046.979,0.52539,3545,1
124653,2048.44092,0.47162,0.35658,2047.521,0.91992,3546,1
124692,2049.08154,0.46788,0.37467,2048.45752,0.62402,3547,1
124714,2049.44287,0.45595,0.40347,2049.09814,0.34473,3548,1
124799,2050.83936,0.50266,0.43977,2050.4458,0.39355,3549,1
124898,2052.46631,0.27514,0.93397,2052.23584,0.23047,3550,1
124934,2053.05713,0.46335,0.52703,2052.87646,0.18066,3551,1
124982,2053.84619,0.47819,0.38863,2053.31982,0.52637,3552,1
125013,2054.35498,0.54785,0.89903,2053.91162,0.44336,3553,1
125045,2054.88037,0.53406,0.88162,2054.37158,0.50879,3554,1
125084,2055.52197,0.49701,0.31087,2054.94678,0.5752,3555,1
125095,2055.70264,0.4897,0.36032,2055.53857,0.16406,3556,1
125155,2056.68799,0.50482,0.33226,2055.91553,0.77246,3557,1
125216,2057.68994,0.42906,0.47202,2056.75342,0.93652,3558,1
125247,2058.19971,0.41791,0.52825,2057.70654,0.49316,3559,1
125284,2058.80713,0.45786,0.49401,2058.21631,0.59082,3560,1
125322,2059.43115,0.4704,0.44789,2058.82373,0.60742,3561,1
125357,2060.00635,0.47795,0.44234,2059.44775,0.55859,3562,1
125446,2061.46826,0.51491,0.55653,2060.66357,0.80469,3563,1
125466,2061.79736,0.2736,0.80841,2061.53467,0.2627,3564,1
125485,2062.10986,0.22277,0.89867,2061.81396,0.2959,3565,1
125525,2062.76611,0.50489,0.43023,2062.37256,0.39355,3566,1
125533,2062.89795,0.53131,0.56977,2062.78271,0.11523,3567,1
125561,2063.35791,0.54606,0.8995,2062.96338,0.39453,3568,1
125585,2063.75244,0.54148,0.43785,2063.42334,0.3291,3569,1
125640,2064.65576,0.72731,0.88209,2063.81787,0.83789,3570,1
125699,2065.62549,0.53129,0.8635,2064.72119,0.9043,3571,1
125713,2065.85498,0.53038,0.71911,2065.64111,0.21387,3572,1
125735,2066.21631,0.50813,0.3395,2065.92041,0.2959,3573,1
125806,2067.38232,0.50093,0.31816,2066.23291,1.14941,3574,1
125822,2067.646,0.50441,0.38797,2067.39893,0.24707,3575,1
125859,2068.25342,0.50379,0.49223,2067.66162,0.5918,3576,1
125896,2068.86084,0.5055,0.55243,2068.27002,0.59082,3577,1
125968,2070.04443,0.51222,0.30339,2068.92725,1.11719,3578,1
126001,2070.58643,0.36641,0.3989,2070.10986,0.47656,3579,1
126020,2070.89795,0.44281,0.4448,2070.60303,0.29492,3580,1
126043,2071.27588,0.47701,0.48396,2071.16162,0.11426,3581,1
126109,2072.36084,0.45711,0.44478,2071.44092,0.91992,3582,1
126174,2073.42822,0.56964,0.47828,2073.16553,0.2627,3583,1
126190,2073.69092,0.57104,0.57195,2073.44482,0.24609,3584,1
126199,2073.83936,0.55143,0.58528,2073.70752,0.13184,3585,1
126260,2074.84131,0.5275,0.57356,2074.49658,0.34473,3586,1
126284,2075.23584,0.26186,0.85813,2074.90674,0.3291,3587,1
126316,2075.76123,0.50358,0.89603,2075.30127,0.45996,3588,1
126337,2076.10596,0.51583,0.41871,2075.82666,0.2793,3589,1
126375,2076.72998,0.53521,0.33503,2076.31982,0.41016,3590,1
126399,2077.12451,0.63839,0.35391,2076.79639,0.32813,3591,1
126460,2078.12646,0.63504,0.33681,2077.14111,0.98535,3592,1
126476,2078.39014,0.56955,0.34545,2078.14307,0.24707,3593,1
126542,2079.47412,0.58212,0.32162,2078.40576,1.06836,3594,1
126563,2079.81885,0.60958,0.29737,2079.49072,0.32813,3595,1
126592,2080.29541,0.63827,0.31391,2079.83545,0.45996,3596,1
126716,2082.33252,0.54315,0.29646,2080.31201,2.02051,3597,1
126732,2082.59521,0.53654,0.35304,2082.34912,0.24609,3598,1
126776,2083.31787,0.54044,0.32781,2083.00635,0.31152,3599,1
126796,2083.64697,0.60632,0.25525,2083.53174,0.11523,3600,1
126859,2084.68213,0.4837,0.64,2084.45166,0.23047,3601,1
126890,2085.19092,0.19806,0.89148,2084.74756,0.44336,3602,1
126921,2085.70068,0.46887,1.72196,2085.30615,0.39453,3603,1
126934,2085.91357,0.45799,1.92863,2085.71631,0.19727,3604,1
126979,2086.65283,0.51765,0.6173,2086.17627,0.47656,3605,1
127037,2087.60596,0.54237,0.90128,2086.71924,0.88672,3606,1
127058,2087.95068,0.52421,0.41158,2087.67139,0.2793,3607,1
127087,2088.42725,0.49847,0.24527,2087.96729,0.45996,3608,1
127104,2088.70654,0.58086,0.74447,2088.49268,0.21387,3609,1
127126,2089.06787,0.49442,0.34431,2088.77197,0.2959,3610,1
127151,2089.479,0.49739,0.3942,2089.08447,0.39453,3611,1
127186,2090.0542,0.61443,0.3794,2089.49561,0.55859,3612,1
127234,2090.84229,0.6745,0.3791,2090.06982,0.77246,3613,1
127260,2091.27002,0.61917,0.24795,2090.85889,0.41113,3614,1
127288,2091.72998,0.61073,0.26486,2091.28564,0.44434,3615,1
127306,2092.0249,0.61852,0.23391,2091.74561,0.2793,3616,1
127326,2092.354,0.58462,0.29636,2092.0415,0.3125,3617,1
127346,2092.68213,0.56699,0.32865,2092.37061,0.31152,3618,1
127360,2092.9126,0.56244,0.30715,2092.69873,0.21387,3619,1
127387,2093.35596,0.749,0.89441,2093.17529,0.18066,3620,1
127421,2093.91455,0.53472,0.30879,2093.61865,0.2959,3621,1
127443,2094.27588,0.74039,0.76226,2093.97998,0.2959,3622,1
127469,2094.70264,0.53539,0.43939,2094.34131,0.36133,3623,1
127502,2095.24561,0.4987,0.90218,2095.01514,0.23047,3624,1
127527,2095.65576,0.28896,0.46253,2095.4585,0.19727,3625,1
127579,2096.51025,-0.13493,0.6688,2096.26318,0.24707,3626,1
127584,2096.59229,-0.02572,0.72944,2096.52686,0.06543,3627,1
127606,2096.95361,-0.05182,0.63097,2096.65771,0.2959,3628,1
127611,2097.03564,-0.00974,0.72608,2096.97021,0.06543,3629,1
127658,2097.80811,0.4508,0.63727,2097.69287,0.11523,3630,1
127679,2098.15283,-0.02267,0.41575,2097.87354,0.2793,3631,1
127693,2098.3833,-0.02107,0.39478,2098.16943,0.21387,3632,1
127708,2098.62939,0.04579,0.45231,2098.39893,0.23047,3633,1
127715,2098.74463,0.42195,-0.30365,2098.69482,0.0498,3634,1
127732,2099.02393,0.48093,0.46675,2098.81006,0.21387,3635,1
127748,2099.28662,0.43648,0.55077,2099.04053,0.24609,3636,1
127769,2099.63135,0.00018,0.47787,2099.40186,0.22949,3637,1
127793,2100.02588,0.04497,0.53341,2099.64795,0.37793,3638,1
127798,2100.10791,0.06352,0.62014,2100.04248,0.06543,3639,1
127827,2100.58447,0.38284,1.70516,2100.37061,0.21387,3640,1
127855,2101.04443,0.51051,1.80939,2100.6499,0.39453,3641,1
127879,2101.43896,0.56798,0.56755,2101.30713,0.13184,3642,1
127906,2101.88232,0.47395,0.35296,2101.65186,0.23047,3643,1
127950,2102.60498,0.64207,0.26215,2102.39111,0.21387,3644,1
127990,2103.26221,0.34585,0.70125,2103.11377,0.14844,3645,1
128011,2103.60693,0.37673,1.65773,2103.32764,0.2793,3646,1
128017,2103.70557,0.36061,1.73537,2103.62354,0.08203,3647,1
128035,2104.00146,0.65272,2.11417,2103.77197,0.22949,3648,1
128055,2104.33057,0.5195,1.76855,2104.06689,0.26367,3649,1
128074,2104.64209,0.56917,0.57739,2104.396,0.24609,3650,1
128102,2105.10205,0.40835,0.44795,2104.85596,0.24609,3651,1
128132,2105.59521,-0.02508,0.07831,2105.21729,0.37793,3652,1
128146,2105.82471,0.04519,0.21977,2105.61182,0.21289,3653,1
128164,2106.12061,0.43495,1.57464,2105.89111,0.22949,3654,1
128189,2106.53174,0.27409,0.42419,2106.33447,0.19727,3655,1
128208,2106.84326,-0.05286,0.31899,2106.59717,0.24609,3656,1
128231,2107.22119,-0.06959,0.24981,2106.85986,0.36133,3657,1
128271,2107.87842,0.23486,0.39473,2107.68115,0.19727,3658,1
128298,2108.32178,-0.02105,0.2919,2107.94385,0.37793,3659,1
128325,2108.76611,0.43151,0.18318,2108.48682,0.2793,3660,1
128349,2109.15967,-0.06854,0.31713,2108.83154,0.32813,3661,1
128369,2109.48877,-0.07267,0.3052,2109.17627,0.3125,3662,1
128404,2110.06299,0.4382,0.37196,2109.75146,0.31152,3663,1
128439,2110.63818,0.9444,1.97513,2110.22803,0.41016,3664,1
128455,2110.90186,0.90219,2.0114,2110.65479,0.24707,3665,1
128483,2111.36084,0.33449,0.49477,2111.16455,0.19629,3666,1
128488,2111.44287,0.34432,0.40245,2111.37744,0.06543,3667,1
128504,2111.70654,-0.09412,0.36084,2111.50928,0.19727,3668,1
128549,2112.4458,-0.06856,0.41463,2111.72314,0.72266,3669,1
128584,2113.021,0.48251,0.43334,2112.65967,0.36133,3670,1
128597,2113.23389,0.29437,0.58631,2113.03662,0.19727,3671,1
128620,2113.61182,0.11996,0.89477,2113.30029,0.31152,3672,1
128643,2113.98975,0.01512,0.45593,2113.87451,0.11523,3673,1
128695,2114.84424,0.13338,0.91455,2114.05518,0.78906,3674,1
128724,2115.3208,0.17064,0.84697,2115.10693,0.21387,3675,1
128746,2115.68213,0.47255,0.45634,2115.38623,0.2959,3676,1
128774,2116.14209,0.13641,0.88693,2115.74756,0.39453,3677,1
128797,2116.52002,-0.02664,0.26434,2116.20752,0.3125,3678,1
128828,2117.02881,0.01193,0.31175,2116.73291,0.2959,3679,1
128837,2117.17725,0.00462,0.29656,2117.04541,0.13184,3680,1
128887,2117.99854,0.60466,0.78911,2117.78467,0.21387,3681,1
128915,2118.4585,-0.06621,0.33033,2118.11279,0.3457,3682,1
128937,2118.81982,-0.13489,0.27002,2118.5249,0.29492,3683,1
129019,2120.1665,-0.14595,0.28689,2118.83643,1.33008,3684,1
129044,2120.57764,-0.12322,0.31845,2120.18311,0.39453,3685,1
129062,2120.87354,-0.10447,0.33964,2120.59424,0.2793,3686,1
129093,2121.38232,-0.05887,0.36937,2121.0376,0.34473,3687,1
129120,2121.82666,0.44968,0.36404,2121.44873,0.37793,3688,1
129157,2122.43408,0.49834,0.41809,2122.08936,0.34473,3689,1
129211,2123.3208,0.44228,0.30484,2122.74658,0.57422,3690,1
129229,2123.6167,0.50694,0.09535,2123.38623,0.23047,3691,1
129272,2124.32275,0.63872,0.14068,2123.6333,0.68945,3692,1
129307,2124.89893,0.66243,0.1599,2124.33936,0.55957,3693,1
129331,2125.29248,0.65994,0.15484,2124.91455,0.37793,3694,1
129362,2125.80127,0.65381,0.46583,2125.35791,0.44336,3695,1
129457,2127.36279,0.65531,0.49175,2125.81787,1.54492,3696,1
129480,2127.74072,0.37683,0.47036,2127.42822,0.3125,3697,1
129510,2128.23291,0.36436,0.50402,2127.75635,0.47656,3698,1
129543,2128.77588,0.34899,0.49254,2128.25146,0.52441,3699,1
129560,2129.0542,0.35369,0.45236,2128.7915,0.2627,3700,1
129580,2129.3833,0.34868,0.1444,2129.12061,0.2627,3701,1
129618,2130.00732,0.35587,0.15981,2129.3999,0.60742,3702,1
129636,2130.30322,0.379,0.11825,2130.02393,0.2793,3703,1
129661,2130.71338,0.45157,0.1564,2130.31982,0.39355,3704,1
129734,2131.9126,0.34115,0.14898,2130.72998,1.18262,3705,1
129748,2132.14307,0.44278,0.26574,2131.93018,0.21289,3706,1
129776,2132.60303,0.51564,0.21524,2132.2085,0.39453,3707,1
129791,2132.84912,0.46924,0.28701,2132.61963,0.22949,3708,1
129804,2133.06299,0.15394,0.25834,2132.86572,0.19727,3709,1
129834,2133.55615,-0.11938,0.30886,2133.12842,0.42773,3710,1
129878,2134.27881,-0.10391,0.33958,2133.57275,0.70605,3711,1
129900,2134.64014,0.45221,0.82059,2134.39404,0.24609,3712,1
129921,2134.98486,0.55025,0.85738,2134.65674,0.32813,3713,1
129947,2135.4126,0.72898,0.88446,2135.05127,0.36133,3714,1
129998,2136.25049,0.72037,0.893,2135.67529,0.5752,3715,1
130041,2136.95654,0.73861,0.87352,2136.26904,0.6875,3716,1
130078,2137.56396,0.54815,0.31832,2137.17041,0.39355,3717,1
130126,2138.35303,0.57884,0.33739,2137.729,0.62402,3718,1
130160,2138.91162,0.57266,0.88351,2138.41846,0.49316,3719,1
130196,2139.50342,0.74257,0.8639,2138.97705,0.52637,3720,1
130249,2140.37354,-0.07266,0.31012,2140.06201,0.31152,3721,1
130267,2140.66943,-0.13773,0.18844,2140.43994,0.22949,3722,1
130293,2141.09619,0.45714,0.25147,2140.8335,0.2627,3723,1
130312,2141.40869,0.39001,0.37241,2141.11279,0.2959,3724,1
130367,2142.31201,0.00846,0.34146,2141.4751,0.83691,3725,1
130391,2142.70654,0.01418,0.27518,2142.32861,0.37793,3726,1
130404,2142.92041,0.28313,0.29457,2142.72314,0.19727,3727,1
130423,2143.23193,0.58704,0.24284,2142.98584,0.24609,3728,1
130447,2143.62646,0.67567,0.33175,2143.24854,0.37793,3729,1
130489,2144.31592,0.575,0.84833,2143.93896,0.37695,3730,1
130513,2144.71045,0.55543,0.83155,2144.33252,0.37793,3731,1
130535,2145.07178,0.48333,0.91444,2144.77686,0.29492,3732,1
130582,2145.84424,0.52259,0.91865,2145.08838,0.75586,3733,1
130630,2146.6333,0.43852,1.78661,2146.15674,0.47656,3734,1
130650,2146.96143,0.55908,0.49013,2146.74756,0.21387,3735,1
130688,2147.58545,0.56299,0.35458,2147.02686,0.55859,3736,1
130706,2147.88135,0.59991,0.33943,2147.60205,0.2793,3737,1
130732,2148.30811,0.5786,0.31251,2147.89795,0.41016,3738,1
130765,2148.8501,0.63851,0.4106,2148.32471,0.52539,3739,1
130796,2149.35986,0.65386,0.41709,2148.8667,0.49316,3740,1
130815,2149.67236,0.67214,0.40988,2149.37646,0.2959,3741,1
130833,2149.96729,0.63001,0.43207,2149.68799,0.2793,3742,1
130853,2150.29639,0.68332,0.41101,2149.98389,0.3125,3743,1
130905,2151.15088,0.59965,0.42231,2150.31299,0.83789,3744,1
130936,2151.65967,0.55582,0.42567,2151.16748,0.49219,3745,1
130963,2152.10303,0.55213,0.41411,2151.67627,0.42676,3746,1
131019,2153.02295,0.5094,0.35078,2152.11963,0.90332,3747,1
131100,2154.354,0.50293,0.16732,2153.08936,1.26465,3748,1
131147,2155.12646,0.48148,0.21757,2154.37061,0.75586,3749,1
131178,2155.63525,0.50736,0.25995,2155.14209,0.49316,3750,1
131200,2155.99658,0.60998,0.38011,2155.70166,0.29492,3751,1
131226,2156.42432,0.60302,0.34722,2156.11182,0.3125,3752,1
131246,2156.75244,0.57407,0.37523,2156.44092,0.31152,3753,1
131286,2157.40967,0.55634,0.3124,2156.76904,0.64063,3754,1
131313,2157.85303,0.58477,0.16727,2157.42627,0.42676,3755,1
131350,2158.46143,0.5962,0.1102,2157.86963,0.5918,3756,1
131367,2158.74072,0.60212,0.12216,2158.47803,0.2627,3757,1
131397,2159.23291,0.56602,0.17204,2158.75635,0.47656,3758,1
131426,2159.70947,0.53144,0.22753,2159.24951,0.45996,3759,1
131451,2160.12061,0.52782,0.25514,2159.72607,0.39453,3760,1
131494,2160.82666,0.51773,0.28908,2160.13721,0.68945,3761,1
131538,2161.54932,0.53917,0.29486,2160.84326,0.70605,3762,1
131568,2162.04248,0.51333,0.28887,2161.56592,0.47656,3763,1
131582,2162.27295,0.45598,0.30955,2162.05908,0.21387,3764,1
131601,2162.58447,0.38403,0.28208,2162.28857,0.2959,3765,1
131633,2163.10986,0.35217,0.29545,2162.60107,0.50879,3766,1
131659,2163.5376,0.40226,0.32279,2163.12646,0.41113,3767,1
131683,2163.93213,0.46147,0.25263,2163.5542,0.37793,3768,1
131701,2164.22705,0.5085,0.29045,2163.94971,0.27734,3769,1
131754,2165.09814,0.52298,0.28415,2164.24365,0.85449,3770,1
131772,2165.39404,0.52057,0.20375,2165.11475,0.2793,3771,1
131792,2165.72217,0.50587,0.20254,2165.41064,0.31152,3772,1
131822,2166.21533,0.45456,0.3756,2165.78857,0.42676,3773,1
131850,2166.67529,0.44159,0.19215,2166.57666,0.09863,3774,1
131897,2167.44775,0.43666,0.97554,2167.03662,0.41113,3775,1
131918,2167.79248,0.53862,0.87935,2167.51318,0.2793,3776,1
131945,2168.23584,0.48903,0.31537,2167.95654,0.2793,3777,1
131975,2168.729,0.56072,0.85277,2168.30127,0.42773,3778,1
132011,2169.31982,0.485,0.33899,2168.84424,0.47559,3779,1
132045,2169.87842,0.42373,0.33277,2169.33643,0.54199,3780,1
132068,2170.25635,0.49256,0.35206,2169.89502,0.36133,3781,1
132091,2170.63428,0.6881,0.88612,2170.32275,0.31152,3782,1
132128,2171.24268,0.72927,0.8516,2170.65088,0.5918,3783,1
132150,2171.604,0.47399,0.47297,2171.30811,0.2959,3784,1
132172,2171.96533,0.51266,0.34975,2171.62061,0.34473,3785,1
132197,2172.37549,0.53548,0.30774,2171.98193,0.39355,3786,1
132238,2173.04932,0.50407,0.34006,2172.39307,0.65625,3787,1
132264,2173.47705,0.54215,0.29019,2173.06592,0.41113,3788,1
132291,2173.92041,0.48354,0.35041,2173.49268,0.42773,3789,1
132314,2174.29834,0.44113,0.35835,2173.93701,0.36133,3790,1
132362,2175.08643,0.42204,0.37331,2174.31494,0.77148,3791,1
132401,2175.72705,0.44928,0.41637,2175.10303,0.62402,3792,1
132435,2176.28564,0.45902,0.40282,2175.74365,0.54199,3793,1
132453,2176.58154,0.46735,0.4017,2176.30225,0.2793,3794,1
132476,2176.95947,0.46828,0.34344,2176.69678,0.2627,3795,1
132544,2178.07666,0.48165,0.35154,2177.22217,0.85449,3796,1
132575,2178.58545,0.46432,0.39742,2178.09326,0.49219,3797,1
132603,2179.04541,0.40518,0.44881,2178.60205,0.44336,3798,1
132635,2179.57178,0.3683,0.47711,2179.06201,0.50977,3799,1
132681,2180.32764,0.52611,0.3221,2179.63721,0.69043,3800,1
132706,2180.73779,0.51815,0.32141,2180.34326,0.39453,3801,1
132744,2181.36182,0.5365,0.35762,2180.90186,0.45996,3802,1
132811,2182.4624,0.54202,0.32049,2181.37842,1.08398,3803,1
132830,2182.7749,0.56127,0.31442,2182.479,0.2959,3804,1
132863,2183.31689,0.4792,0.27844,2182.7915,0.52539,3805,1
132891,2183.77686,0.46631,0.31608,2183.3335,0.44336,3806,1
132912,2184.12256,0.54966,0.36542,2183.79346,0.3291,3807,1
132980,2185.23877,0.58684,0.38631,2184.13818,1.10059,3808,1
133065,2186.63525,0.52281,0.34003,2185.50244,1.13281,3809,1
133083,2186.93115,0.45073,0.30517,2186.65186,0.2793,3810,1
133131,2187.72021,0.38948,0.25931,2186.94775,0.77246,3811,1
133213,2189.06689,0.51009,0.34361,2187.78564,1.28125,3812,1
133238,2189.47803,0.52883,0.33196,2189.0835,0.39453,3813,1
