label	x	y	start	end	duration
fixation	9.583824500441553	24.480713034669556	1565624670820000.0	1565624670940000.0	120.0
saccade	8.521057292819021	11.865562573075294	1565624670930000.0	1565624670980000.0	50.0
fixation	8.846734017133713	9.964733446637787	1565624670990000.0	1565624671140000.0	150.0
saccade	20.932279527187347	22.19684720039368	1565624671450000.0	1565624671580000.0	130.0
fixation	20.80879345536232	21.845349328858514	1565624671590000.0	1565624671960000.0	370.0
saccade	11.654192954301836	15.44964462518692	1565624672040000.0	1565624672110000.0	70.0
fixation	12.036283024483255	15.47186796863874	1565624672120000.0	1565624672310000.0	190.0
saccade	13.962768763303757	11.790324747562408	1565624672330000.0	1565624672360000.0	30.0
fixation	11.988208163529634	15.378394490107894	1565624672370000.0	1565624672540000.0	170.0
saccade	14.406701922416687	13.472221046686172	1565624672590000.0	1565624672620000.0	30.0
fixation	14.082929974093153	13.095840636421652	1565624672630000.0	1565624672810000.0	180.0
saccade	20.398210734128952	18.92705783247948	1565624672820000.0	1565624672870000.0	50.0
fixation	20.33879359563192	19.22333086530368	1565624672890000.0	1565624673040000.0	150.0
saccade	12.784400582313538	12.40486316382885	1565624673120000.0	1565624673160000.0	40.0
fixation	12.879742768614793	12.254269221840902	1565624673170000.0	1565624673640000.0	470.0
saccade	10.081607103347777	14.48378898203373	1565624673630000.0	1565624673660000.0	30.0
fixation	12.847762002098944	12.120634461602855	1565624673670000.0	1565624674010000.0	340.0
saccade	19.780579209327694	17.367003113031387	1565624674080000.0	1565624674150000.0	70.0
fixation	19.418019530448046	17.531203817237508	1565624674160000.0	1565624674270000.0	110.0
saccade	12.620412558317184	13.828861713409426	1565624674300000.0	1565624674330000.0	30.0
fixation	12.705175375396555	13.352506336840715	1565624674340000.0	1565624674450000.0	110.0
saccade	12.733699381351473	13.574465364217758	1565624674430000.0	1565624674440000.0	10.0
fixation	12.725026818613212	13.332147014637787	1565624674450000.0	1565624674770000.0	320.0
saccade	19.270502030849453	18.40942427515984	1565624675030000.0	1565624675140000.0	110.0
fixation	20.9937568505605	18.940190821886066	1565624675150000.0	1565624675310000.0	160.0
saccade	21.042218059301373	18.694978207349774	1565624675280000.0	1565624675290000.0	10.0
fixation	20.98952213471586	19.822091067379173	1565624675310000.0	1565624675420000.0	110.0
saccade	21.16027027368545	19.953296333551407	1565624675550000.0	1565624675590000.0	40.0
fixation	21.09756925526787	21.00021904882263	1565624675610000.0	1565624675780000.0	170.0
saccade	23.220090568065643	20.519554615020756	1565624675850000.0	1565624675910000.0	60.0
fixation	28.185340418265408	18.260989338159558	1565624675920000.0	1565624676050000.0	130.0
saccade	41.08955413103104	9.656685963273047	1565624677890000.0	1565624678060000.0	170.0
fixation	41.30867980420589	8.13881226349622	1565624678070000.0	1565624678240000.0	170.0
saccade	51.22706592082977	7.5079549103975305	1565624679390000.0	1565624679840000.0	450.0
fixation	51.29325265685718	8.19757003337145	1565624679850000.0	1565624679970000.0	120.0
saccade	51.004672050476074	9.33215618133545	1565624680180000.0	1565624680250000.0	70.0
fixation	50.98367658528414	9.72934514284134	1565624680260000.0	1565624680370000.0	110.0
saccade	50.9336918592453	10.673581063747406	1565624680370000.0	1565624680390000.0	20.0
fixation	50.78458613470982	9.490412454071798	1565624680400000.0	1565624680600000.0	200.0
saccade	39.687064290046685	8.167262375354769	1565624680800000.0	1565624680930000.0	130.0
fixation	39.770596000281245	8.482381599870594	1565624680940000.0	1565624681050000.0	110.0
saccade	94.70500648021698	4.0889816358685485	1565624681180000.0	1565624681340000.0	160.0
fixation	96.94320765825418	5.440963475176921	1565624681350000.0	1565624681480000.0	130.0
saccade	22.691068053245548	24.141087383031845	1565624681690000.0	1565624681870000.0	180.0
fixation	22.492107880466126	22.339114634429702	1565624681880000.0	1565624682060000.0	180.0
saccade	21.80336341261864	24.42135661840439	1565624682100000.0	1565624682170000.0	70.0
fixation	21.692050688646056	22.70380112935196	1565624682180000.0	1565624682410000.0	230.0
saccade	21.86043858528137	23.678883910179138	1565624682470000.0	1565624682490000.0	20.0
fixation	21.711090905591846	22.94011851772666	1565624682500000.0	1565624682850000.0	350.0
saccade	22.393102943897247	59.066426753997796	1565624682980000.0	1565624683060000.0	80.0
fixation	22.458412972363558	58.42581228776412	1565624683070000.0	1565624683180000.0	110.0
saccade	22.238830476999283	59.101760387420654	1565624683280000.0	1565624683350000.0	70.0
fixation	21.98672696120209	58.77694686253865	1565624683360000.0	1565624683550000.0	190.0
saccade	22.30540663003921	59.15642976760864	1565624683560000.0	1565624683580000.0	20.0
fixation	22.35053603847821	59.259087840716035	1565624683590000.0	1565624683710000.0	120.0
saccade	24.282477051019672	58.05208086967468	1565624683710000.0	1565624683730000.0	20.0
fixation	23.99772838861854	57.68545071283975	1565624683750000.0	1565624684030000.0	280.0
saccade	24.099913984537125	58.32639038562775	1565624684010000.0	1565624684020000.0	10.0
fixation	23.98208047855984	59.20899564569647	1565624684030000.0	1565624684150000.0	120.0
saccade	28.439775109291077	56.87403678894043	1565624684300000.0	1565624684430000.0	130.0
fixation	28.5274009903272	57.97143777211507	1565624684450000.0	1565624684600000.0	150.0
saccade	30.66822439432144	58.40312540531158	1565624684580000.0	1565624684600000.0	20.0
fixation	38.24047806362311	59.795446197191865	1565624684610000.0	1565624684730000.0	120.0
saccade	25.22176206111908	22.049526125192642	1565624684970000.0	1565624685100000.0	130.0
fixation	22.56370564656598	22.122056729027204	1565624685110000.0	1565624685260000.0	150.0
saccade	22.581905871629715	21.68116047978401	1565624685230000.0	1565624685240000.0	10.0
fixation	22.563324442931584	21.920377193462283	1565624685260000.0	1565624685480000.0	220.0
saccade	32.94261544942856	19.695398956537247	1565624685610000.0	1565624685670000.0	60.0
fixation	33.73849280178547	20.400419086217877	1565624685680000.0	1565624685910000.0	230.0
saccade	55.32528162002564	17.640427500009533	1565624686170000.0	1565624686260000.0	90.0
fixation	55.6039569052783	17.64829930934039	1565624686270000.0	1565624686380000.0	110.0
saccade	53.551384806632996	20.92813178896904	1565624686410000.0	1565624686460000.0	50.0
fixation	52.68918971220653	21.58465925604105	1565624686470000.0	1565624686590000.0	120.0
saccade	52.35444605350494	23.063981533050537	1565624686590000.0	1565624686610000.0	20.0
fixation	52.55622395447322	22.200051322579387	1565624686620000.0	1565624686770000.0	150.0
saccade	52.82360017299652	22.674202173948288	1565624686800000.0	1565624686820000.0	20.0
fixation	52.563254420573905	22.780956442539512	1565624686830000.0	1565624686970000.0	140.0
saccade	24.54792782664299	25.894622504711148	1565624687310000.0	1565624687450000.0	140.0
fixation	23.170116601081997	24.61744741751598	1565624687470000.0	1565624687600000.0	130.0
saccade	54.992499947547905	24.504771828651428	1565624691890000.0	1565624694460000.0	2570.0
fixation	55.0926556189855	24.08946446246571	1565624694470000.0	1565624694660000.0	190.0
saccade	38.79673182964325	14.38564658164978	1565624738980000.0	1565624743660000.0	4680.0
fixation	36.77123971283436	9.83460762848457	1565624743670000.0	1565624743790000.0	120.0
saccade	36.880478262901306	12.713534012436867	1565624743870000.0	1565624743910000.0	40.0
fixation	36.926581958929695	11.970715576575866	1565624743920000.0	1565624744110000.0	190.0
saccade	6.146438978612423	37.0178833603859	1565624747810000.0	1565624748720000.0	910.0
fixation	5.740459635853767	35.88350613911947	1565624748730000.0	1565624748860000.0	130.0
saccade	3.005808219313621	37.3617485165596	1565624749280000.0	1565624749430000.0	150.0
fixation	3.3570879477668893	37.249557673931115	1565624749440000.0	1565624749560000.0	120.0
saccade	6.6461194306612015	38.37016373872757	1565624749590000.0	1565624749620000.0	30.0
fixation	6.8670997252831105	38.598680152342865	1565624749630000.0	1565624749770000.0	140.0
saccade	6.32915236055851	38.91529440879822	1565624749940000.0	1565624749990000.0	50.0
fixation	6.598128258649792	38.79924203668322	1565624750000000.0	1565624750140000.0	140.0
saccade	7.052404806017876	39.849725365638726	1565624750250000.0	1565624750310000.0	60.0
fixation	7.4487025539080305	39.92281357447306	1565624750320000.0	1565624750440000.0	120.0
saccade	7.276333495974541	39.67814147472381	1565624750420000.0	1565624750430000.0	10.0
fixation	7.3259110777423935	39.72189277410507	1565624750440000.0	1565624750580000.0	140.0
saccade	6.826946698129178	35.93643605709076	1565624750690000.0	1565624750790000.0	100.0
fixation	7.3165953016051875	37.47803259354372	1565624750800000.0	1565624750930000.0	130.0
saccade	7.49891959130764	37.0406374335289	1565624750940000.0	1565624750970000.0	30.0
fixation	7.357999620338282	36.737561722596496	1565624750980000.0	1565624751100000.0	120.0
saccade	7.315360754728317	36.487279832363136	1565624751080000.0	1565624751090000.0	10.0
fixation	6.928234835239973	36.29058206623251	1565624751100000.0	1565624751210000.0	110.0
saccade	34.778083860874176	16.746053844690326	1565624752200000.0	1565624752580000.0	380.0
fixation	34.771109200440925	15.827925732502573	1565624752590000.0	1565624752720000.0	130.0
saccade	34.26624685525894	16.251718997955322	1565624752740000.0	1565624752780000.0	40.0
fixation	34.848579570003174	17.317979815213576	1565624752790000.0	1565624753030000.0	240.0
saccade	5.062066204845905	36.86692416667938	1565624754070000.0	1565624754470000.0	400.0
fixation	5.031991404082094	38.217875148568844	1565624754480000.0	1565624754730000.0	250.0
saccade	5.541377514600754	42.85611510276794	1565624754730000.0	1565624754760000.0	30.0
fixation	5.140884060944829	42.27359901581492	1565624754770000.0	1565624754920000.0	150.0
saccade	4.979089833796023	41.99896454811096	1565624754900000.0	1565624754910000.0	10.0
fixation	4.543349239975214	41.4595826105638	1565624754920000.0	1565624755030000.0	110.0
saccade	7.345313206315041	44.01802867650986	1565624755770000.0	1565624756010000.0	240.0
fixation	7.277287455166088	43.60554805573295	1565624756020000.0	1565624756190000.0	170.0
saccade	9.351420402526855	47.240154445171356	1565624756170000.0	1565624756210000.0	40.0
fixation	6.8459639469018345	43.41748425593743	1565624756220000.0	1565624756350000.0	130.0
saccade	3.8692888803780083	42.66810864210129	1565624756680000.0	1565624756830000.0	150.0
fixation	3.4062023119380083	43.45422647893429	1565624756840000.0	1565624756960000.0	120.0
saccade	7.244646176695824	30.803297460079193	1565624757420000.0	1565624757630000.0	210.0
fixation	6.886401413274663	30.14166365776743	1565624757640000.0	1565624757780000.0	140.0
saccade	9.787533432245256	42.480170726776116	1565624758740000.0	1565624759050000.0	310.0
fixation	10.689376040615821	42.55967458540743	1565624759060000.0	1565624759290000.0	230.0
saccade	11.522447690367699	46.18041813373566	1565624759360000.0	1565624759410000.0	50.0
fixation	11.010508015751839	43.43581259250641	1565624759430000.0	1565624759580000.0	150.0
saccade	25.205687433481216	49.20685738325119	1565624759770000.0	1565624759870000.0	100.0
fixation	7.057477364485914	45.32370309938084	1565624759880000.0	1565624759990000.0	110.0
saccade	8.933214470744133	21.04458510875702	1565624760010000.0	1565624760080000.0	70.0
fixation	7.725575423011413	17.082475756223385	1565624760090000.0	1565624760230000.0	140.0
saccade	7.883121445775032	17.798428237438205	1565624760200000.0	1565624760210000.0	10.0
fixation	7.8996143241723376	18.542387386163075	1565624760230000.0	1565624760380000.0	150.0
saccade	1.2489042244851591	4.142036661505698	1565624762280000.0	1565624765830000.0	3550.0
fixation	0.8822564800669039	4.5041527066911975	1565624765840000.0	1565624765980000.0	140.0
saccade	3.2475922256708145	40.55125415325165	1565624770320000.0	1565624770540000.0	220.0
fixation	2.9825322668660768	40.320631048896104	1565624770550000.0	1565624770660000.0	110.0
saccade	7.26226232945919	13.184893131256105	1565624771100000.0	1565624771250000.0	150.0
fixation	7.708220005683278	13.420870284671366	1565624771260000.0	1565624771510000.0	250.0
saccade	10.41487343609333	42.96703934669495	1565624771940000.0	1565624772080000.0	140.0
fixation	9.836453131654046	42.01561998237264	1565624772100000.0	1565624772210000.0	110.0
saccade	10.250820964574816	39.60978090763092	1565624772180000.0	1565624772210000.0	30.0
fixation	9.80298284154672	29.778906932243927	1565624772220000.0	1565624772350000.0	130.0
saccade	8.76053161919117	44.80406045913696	1565624772510000.0	1565624772610000.0	100.0
fixation	9.455881697627213	45.834772861920875	1565624772620000.0	1565624772750000.0	130.0
saccade	10.365430265665054	45.508573949337006	1565624772740000.0	1565624772770000.0	30.0
fixation	9.332410219524588	42.86693898694856	1565624772780000.0	1565624772930000.0	150.0
saccade	33.16796272993088	26.04187354445457	1565624773140000.0	1565624773260000.0	120.0
fixation	32.76197691758474	27.555515716473266	1565624773270000.0	1565624773430000.0	160.0
saccade	32.808074355125434	27.679187059402466	1565624773410000.0	1565624773420000.0	10.0
fixation	32.666205045054944	28.24017712298561	1565624773430000.0	1565624773610000.0	180.0
saccade	25.273915380239487	24.715636670589447	1565624773750000.0	1565624773830000.0	80.0
fixation	25.410238247026097	24.54994307322936	1565624773840000.0	1565624773950000.0	110.0
saccade	25.428523123264316	26.328235864639282	1565624773950000.0	1565624773970000.0	20.0
fixation	24.192321036131148	25.498826152855354	1565624773980000.0	1565624774320000.0	340.0
saccade	23.97415637969971	19.918765127658844	1565624774300000.0	1565624774340000.0	40.0
fixation	24.591265742977463	10.564120155241756	1565624774350000.0	1565624774540000.0	190.0
saccade	22.988847643136978	24.615048617124557	1565624774630000.0	1565624774680000.0	50.0
fixation	22.65842414150636	24.183695825437702	1565624774690000.0	1565624774820000.0	130.0
saccade	20.937323570251465	25.554975867271427	1565624774860000.0	1565624774900000.0	40.0
fixation	20.65015062689781	25.01422154406707	1565624774920000.0	1565624775040000.0	120.0
saccade	21.620845049619675	25.095628947019573	1565624775100000.0	1565624775140000.0	40.0
fixation	23.30402936786413	25.45090666972101	1565624775150000.0	1565624775320000.0	170.0
saccade	24.44558218121529	24.80393275618553	1565624775390000.0	1565624775440000.0	50.0
fixation	27.234159037470818	24.306449914971992	1565624775450000.0	1565624775570000.0	120.0
saccade	27.06790417432785	23.96528273820877	1565624775640000.0	1565624775660000.0	20.0
fixation	26.715804636478424	24.135599197710267	1565624775670000.0	1565624775850000.0	180.0
saccade	23.88859167695045	38.99393528699875	1565624775930000.0	1565624776000000.0	70.0
fixation	24.6368329633366	37.49488876624541	1565624776010000.0	1565624776130000.0	120.0
saccade	26.860763132572174	26.75634175539017	1565624776200000.0	1565624776260000.0	60.0
fixation	27.444383714880267	25.057346533451764	1565624776270000.0	1565624776410000.0	140.0
saccade	27.71733403205872	25.493279099464413	1565624776510000.0	1565624776570000.0	60.0
fixation	29.162853841598213	25.03911073391254	1565624776580000.0	1565624776710000.0	130.0
saccade	31.566457450389862	22.238728404045105	1565624776740000.0	1565624776860000.0	120.0
fixation	30.38517941128124	23.677417635917664	1565624776870000.0	1565624776980000.0	110.0
saccade	39.663423597812645	14.20581117272377	1565624777060000.0	1565624777140000.0	80.0
fixation	44.71243058933931	10.836383262101341	1565624777150000.0	1565624777320000.0	170.0
saccade	32.52718150615692	30.76007068157196	1565624777350000.0	1565624777420000.0	70.0
fixation	31.793561577796932	33.761443321903556	1565624777440000.0	1565624777560000.0	120.0
saccade	32.700149714946754	28.41034680604935	1565624777610000.0	1565624777650000.0	40.0
fixation	32.442764666947454	28.09902930801565	1565624777660000.0	1565624777770000.0	110.0
saccade	32.3003962635994	27.799104154109955	1565624777750000.0	1565624777760000.0	10.0
fixation	32.05002573403445	27.842695062810726	1565624777770000.0	1565624777880000.0	110.0
saccade	32.048888504505165	28.379936516284946	1565624777860000.0	1565624777870000.0	10.0
fixation	30.44695521102232	28.262046417769266	1565624777880000.0	1565624778060000.0	180.0
saccade	30.202697217464447	28.042154014110565	1565624778040000.0	1565624778050000.0	10.0
fixation	30.17833290191797	27.5390625	1565624778060000.0	1565624778190000.0	130.0
saccade	30.120481550693512	27.06533670425415	1565624778170000.0	1565624778180000.0	10.0
fixation	29.97492122299531	26.434487937127837	1565624778190000.0	1565624778370000.0	180.0
saccade	29.70007061958313	26.2293741106987	1565624778350000.0	1565624778360000.0	10.0
fixation	29.80829536914825	25.40061811606089	1565624778370000.0	1565624778520000.0	150.0
saccade	32.34395980834961	24.188237637281414	1565624778500000.0	1565624778540000.0	40.0
fixation	37.163139077333305	24.105752488741512	1565624778550000.0	1565624778680000.0	130.0
saccade	39.019089937210076	28.39875966310501	1565624778870000.0	1565624778920000.0	50.0
fixation	38.96249968271989	28.04887134295243	1565624778930000.0	1565624779070000.0	140.0
saccade	38.132379949092865	28.39319258928299	1565624779280000.0	1565624779330000.0	50.0
fixation	36.32751310413534	27.152028408917516	1565624779350000.0	1565624779460000.0	110.0
saccade	38.79982233047485	27.83078253269196	1565624779510000.0	1565624779570000.0	60.0
fixation	39.95691752061248	28.88113735243678	1565624779580000.0	1565624779750000.0	170.0
saccade	39.76528644561768	29.562480747699734	1565624779720000.0	1565624779730000.0	10.0
fixation	39.742665323946206	29.843713806735142	1565624779750000.0	1565624780230000.0	480.0
saccade	40.399110317230225	22.9035422205925	1565624780290000.0	1565624780330000.0	40.0
fixation	40.499528325521034	18.100741505622864	1565624780340000.0	1565624780480000.0	140.0
saccade	39.30895179510117	18.606781214475628	1565624780470000.0	1565624780500000.0	30.0
fixation	36.801032473643616	18.007603825794327	1565624780510000.0	1565624780700000.0	190.0
saccade	26.52830183506012	15.301402658224106	1565624780720000.0	1565624780780000.0	60.0
fixation	26.505382359027863	14.639144255356355	1565624780790000.0	1565624780900000.0	110.0
saccade	59.51816141605377	12.879123538732527	1565624781000000.0	1565624781120000.0	120.0
fixation	59.349438548088074	12.473167377439413	1565624781130000.0	1565624781240000.0	110.0
saccade	54.904964566230774	13.433291018009186	1565624781470000.0	1565624781540000.0	70.0
fixation	55.16566579992121	12.913309410214426	1565624781560000.0	1565624781670000.0	110.0
saccade	60.30750572681427	12.611337751150133	1565624781640000.0	1565624781680000.0	40.0
fixation	61.303195628252894	11.674405194141649	1565624781690000.0	1565624781800000.0	110.0
saccade	58.32732915878296	27.88318395614624	1565624781810000.0	1565624781880000.0	70.0
fixation	58.180238983847886	27.6809883388606	1565624781890000.0	1565624782000000.0	110.0
saccade	55.16984462738037	39.15111720561981	1565624782220000.0	1565624782340000.0	120.0
fixation	55.24473914078304	38.97490490760122	1565624782350000.0	1565624782500000.0	150.0
saccade	53.848838806152344	39.44358825683594	1565624782490000.0	1565624782510000.0	20.0
fixation	53.61561225010799	39.03617159678386	1565624782520000.0	1565624782650000.0	130.0
saccade	55.04352450370789	49.04270619153976	1565624782680000.0	1565624782720000.0	40.0
fixation	55.08897992280814	49.742290148368255	1565624782730000.0	1565624782870000.0	140.0
saccade	55.82815408706665	51.500360667705536	1565624782900000.0	1565624782920000.0	20.0
fixation	55.72439219270434	52.33873448201589	1565624782930000.0	1565624783080000.0	150.0
saccade	55.86045682430267	60.72296500205994	1565624783050000.0	1565624783100000.0	50.0
fixation	55.35533130168915	65.80057250601905	1565624783110000.0	1565624783250000.0	140.0
saccade	54.88952994346619	63.58859241008759	1565624783260000.0	1565624783290000.0	30.0
fixation	54.696512910035935	63.16068034905653	1565624783300000.0	1565624783430000.0	130.0
saccade	11.22327409684658	48.682738840579994	1565624783710000.0	1565624783930000.0	220.0
fixation	10.96765906191789	45.55423775544535	1565624783940000.0	1565624784080000.0	140.0
saccade	10.694895312190058	45.560160279273994	1565624784160000.0	1565624784200000.0	40.0
fixation	10.874286835843868	45.30283835801211	1565624784210000.0	1565624784320000.0	110.0
saccade	10.666778311133383	45.42418122291565	1565624784330000.0	1565624784350000.0	20.0
fixation	10.282091208194432	44.74372291251233	1565624784360000.0	1565624784560000.0	200.0
saccade	9.59509052336216	45.35538405179978	1565624784730000.0	1565624784770000.0	40.0
fixation	9.601038955152037	44.90428246557713	1565624784790000.0	1565624785000000.0	210.0
saccade	25.233364850282673	20.41609287261963	1565624785340000.0	1565624785530000.0	190.0
fixation	25.23861447970073	21.091150740782425	1565624785540000.0	1565624785700000.0	160.0
saccade	26.040346920490265	22.87110537290573	1565624785700000.0	1565624785730000.0	30.0
fixation	27.651177617636595	24.380093812942505	1565624785740000.0	1565624785850000.0	110.0
saccade	27.81789302825928	24.411549419164658	1565624785900000.0	1565624785920000.0	20.0
fixation	27.664560358971357	24.79097750037909	1565624785930000.0	1565624786100000.0	170.0
saccade	10.725082457065582	43.582575023174286	1565624786140000.0	1565624786210000.0	70.0
fixation	10.894446852890882	43.354251586339046	1565624786220000.0	1565624786580000.0	360.0
saccade	10.407269746065142	42.73175746202469	1565624786780000.0	1565624786880000.0	100.0
fixation	10.612848835686842	43.18224402765432	1565624786900000.0	1565624787020000.0	120.0
saccade	12.937132269144056	43.77250224351883	1565624787150000.0	1565624787210000.0	60.0
fixation	12.88172887130217	44.521872157400296	1565624787220000.0	1565624787330000.0	110.0
saccade	13.160796090960504	44.358280301094055	1565624787430000.0	1565624787500000.0	70.0
fixation	12.985538711978329	44.687869813707145	1565624787510000.0	1565624787690000.0	180.0
saccade	14.618634432554245	46.00226879119873	1565624787690000.0	1565624787730000.0	40.0
fixation	16.14397375711373	45.509447476693566	1565624787740000.0	1565624787880000.0	140.0
saccade	19.429513812065125	45.122602581977844	1565624787920000.0	1565624787950000.0	30.0
fixation	20.59219582722737	45.37407939250652	1565624787960000.0	1565624788090000.0	130.0
saccade	21.046368777751926	46.8369871377945	1565624788220000.0	1565624788250000.0	30.0
fixation	20.949117806942567	45.84618897541709	1565624788260000.0	1565624788510000.0	250.0
saccade	22.1466563642025	45.96699774265289	1565624788490000.0	1565624788520000.0	30.0
fixation	23.337077807921627	46.31300144470654	1565624788530000.0	1565624788660000.0	130.0
saccade	24.112101644277573	47.5494310259819	1565624788710000.0	1565624788730000.0	20.0
fixation	25.344892777502537	46.354374786218	1565624788740000.0	1565624788990000.0	250.0
saccade	25.959976017475128	46.1574524641037	1565624788970000.0	1565624788990000.0	20.0
fixation	28.35083852211634	45.55418650309245	1565624789010000.0	1565624789160000.0	150.0
saccade	13.971007615327835	48.979610204696655	1565624789250000.0	1565624789320000.0	70.0
fixation	13.854533284902573	47.573466897010796	1565624789330000.0	1565624789480000.0	150.0
saccade	17.070480436086655	46.77109718322754	1565624789590000.0	1565624789650000.0	60.0
fixation	17.107018890480198	47.40733280777931	1565624789660000.0	1565624789780000.0	120.0
saccade	19.7874128818512	46.295204758644104	1565624789860000.0	1565624789900000.0	40.0
fixation	19.797164713963863	46.92774023860693	1565624789920000.0	1565624790080000.0	160.0
saccade	22.47082442045212	47.057075798511505	1565624790160000.0	1565624790220000.0	60.0
fixation	22.51860853284597	47.471917172272995	1565624790230000.0	1565624790350000.0	120.0
saccade	26.41069740056992	46.79194837808609	1565624790360000.0	1565624790400000.0	40.0
fixation	26.444820562998448	47.55844747026762	1565624790420000.0	1565624790600000.0	180.0
saccade	9.798831865191461	46.8788206577301	1565624790750000.0	1565624790830000.0	80.0
fixation	8.58049967015783	44.855659703413636	1565624790840000.0	1565624791090000.0	250.0
saccade	9.34908539056778	42.73923635482788	1565624791870000.0	1565624792260000.0	390.0
fixation	9.606646027948175	42.72194813404764	1565624792270000.0	1565624792410000.0	140.0
saccade	9.748555347323418	42.925319075584405	1565624792400000.0	1565624792420000.0	20.0
fixation	10.102919379577918	44.06660970519571	1565624792440000.0	1565624792610000.0	170.0
saccade	24.88287091255188	41.15134328603745	1565624793070000.0	1565624793210000.0	140.0
fixation	24.77162412621758	41.328592598438256	1565624793220000.0	1565624793340000.0	120.0
saccade	24.208194017410282	62.25996017456055	1565624793960000.0	1565624794230000.0	270.0
fixation	24.494877085089684	64.54924858278699	1565624794250000.0	1565624794430000.0	180.0
saccade	24.232621490955356	64.97431099414825	1565624794410000.0	1565624794420000.0	10.0
fixation	24.392779437558993	64.96365815401077	1565624794430000.0	1565624794580000.0	150.0
saccade	25.360645353794094	76.88067853450775	1565624794610000.0	1565624794660000.0	50.0
fixation	25.40639604513461	76.60067608723273	1565624794670000.0	1565624794800000.0	130.0
saccade	25.285962969064713	76.39604508876799	1565624794780000.0	1565624794790000.0	10.0
fixation	26.023491701254482	75.88258500282579	1565624794800000.0	1565624794930000.0	130.0
saccade	57.27365016937256	66.12060070037842	1565624794960000.0	1565624795020000.0	60.0
fixation	56.45149350166321	66.10791912445656	1565624795030000.0	1565624795170000.0	140.0
saccade	56.52227401733398	63.0616545677185	1565624795200000.0	1565624795230000.0	30.0
fixation	56.218476458029315	63.83803134614771	1565624795240000.0	1565624795360000.0	120.0
saccade	56.1246931552887	35.22950261831284	1565624795400000.0	1565624795490000.0	90.0
fixation	55.97249200710883	36.289284435602326	1565624795500000.0	1565624795630000.0	130.0
saccade	53.24559211730957	14.396777004003525	1565624796100000.0	1565624796270000.0	170.0
fixation	52.50775615374246	14.482887710134186	1565624796280000.0	1565624796400000.0	120.0
saccade	30.232930183410645	15.070808678865433	1565624796420000.0	1565624796490000.0	70.0
fixation	30.5678275724252	14.308503208061062	1565624796500000.0	1565624796620000.0	120.0
saccade	25.373312830924988	13.157332688570024	1565624796620000.0	1565624796670000.0	50.0
fixation	25.61025619506836	12.905801612545144	1565624796680000.0	1565624796910000.0	230.0
saccade	35.18487960100175	27.110590040683746	1565624797270000.0	1565624797470000.0	200.0
fixation	34.67388643937952	27.24999680238611	1565624797480000.0	1565624797650000.0	170.0
saccade	28.27287018299103	27.46356874704361	1565624797630000.0	1565624797670000.0	40.0
fixation	26.34483054280281	26.03063266724348	1565624797680000.0	1565624797840000.0	160.0
saccade	25.275692343711853	26.05182379484177	1565624797830000.0	1565624797850000.0	20.0
fixation	23.6890790777074	26.26123693254259	1565624797870000.0	1565624798050000.0	180.0
saccade	24.95864182710648	39.08901810646057	1565624798040000.0	1565624798100000.0	60.0
fixation	24.720054807571263	39.773038946665245	1565624798110000.0	1565624798240000.0	130.0
saccade	23.446745425462726	39.89285379648209	1565624798260000.0	1565624798300000.0	40.0
fixation	23.488397430628535	39.83606295660138	1565624798310000.0	1565624798480000.0	170.0
saccade	34.9222406744957	39.691542088985436	1565624798610000.0	1565624798700000.0	90.0
fixation	35.789655690843404	38.947455314072705	1565624798710000.0	1565624798820000.0	110.0
saccade	35.721610486507416	38.98489326238632	1565624798800000.0	1565624798810000.0	10.0
fixation	35.61081187083171	38.800972700119026	1565624798820000.0	1565624798950000.0	130.0
saccade	35.7843205332756	49.477443099021905	1565624798990000.0	1565624799050000.0	60.0
fixation	35.658399388194084	52.57704570889473	1565624799060000.0	1565624799280000.0	220.0
saccade	38.08910697698593	52.14226245880127	1565624799550000.0	1565624799650000.0	100.0
fixation	36.9176259636879	51.629906694094345	1565624799660000.0	1565624799820000.0	160.0
saccade	37.211188673973076	51.277902722358704	1565624799800000.0	1565624799810000.0	10.0
fixation	36.971514020115144	52.08760295063257	1565624799820000.0	1565624799990000.0	170.0
saccade	37.02434748411178	52.60677635669708	1565624799960000.0	1565624799970000.0	10.0
fixation	36.9466541444554	52.84434039803112	1565624799990000.0	1565624800350000.0	360.0
saccade	37.17708438634872	53.51974368095398	1565624800330000.0	1565624800340000.0	10.0
fixation	36.90091371536255	53.2504782864922	1565624800350000.0	1565624800550000.0	200.0
saccade	34.3291848897934	52.019575238227844	1565624800610000.0	1565624800640000.0	30.0
fixation	34.512250037754285	52.468655039282396	1565624800650000.0	1565624800830000.0	180.0
saccade	33.727435767650604	51.84063911437988	1565624800970000.0	1565624801040000.0	70.0
fixation	33.721719682216644	52.46104598045349	1565624801050000.0	1565624801160000.0	110.0
saccade	26.297086477279663	51.62227153778076	1565624801360000.0	1565624801440000.0	80.0
fixation	26.230314144721397	52.304469851347115	1565624801450000.0	1565624801580000.0	130.0
saccade	26.26386433839798	52.87987291812897	1565624801560000.0	1565624801570000.0	10.0
fixation	26.13688680258664	52.39835814996199	1565624801580000.0	1565624801820000.0	240.0
saccade	26.931537687778476	64.25994038581847	1565624801810000.0	1565624801840000.0	30.0
fixation	26.463885298546618	64.80088689747978	1565624801850000.0	1565624802030000.0	180.0
saccade	23.59842360019684	53.611579537391655	1565624802100000.0	1565624802140000.0	40.0
