	right_pupil_validity	right_gaze_point_on_display_area	left_gaze_origin_validity	system_time_stamp	right_gaze_origin_in_user_coordinate_system	left_gaze_point_in_user_coordinate_system	left_gaze_origin_in_user_coordinate_system	left_pupil_validity	right_pupil_diameter	left_gaze_origin_in_trackbox_coordinate_system	right_gaze_point_in_user_coordinate_system	left_pupil_diameter	right_gaze_origin_validity	left_gaze_point_validity	right_gaze_point_validity	left_gaze_point_on_display_area	right_gaze_origin_in_trackbox_coordinate_system	device_time_stamp
3345	0	(nan, nan)	1	1565623387900000.0	(nan, nan, nan)	(33.30632781982422, 183.60398864746094, 58.780479431152344)	(-22.852005004882812, 52.19037628173828, 751.8121337890625)	1.0		(0.5374420285224915, 0.372516930103302, 0.7079356908798218)	(nan, nan, nan)	3.38027954102	0.0	1.0	0.0	(0.5557894706726074, 0.4716039001941681)	(nan, nan, nan)	1984870079.0
3346	1	(0.5436014533042908, 0.4395434856414795)	1	1565623387910000.0	(36.37860107421875, 37.94775390625, 753.1341552734375)	(34.4643669128418, 185.18307495117188, 59.3552131652832)	(-22.993253707885742, 52.17726516723633, 752.75390625)	1.0	3.8826751709	(0.5376563668251038, 0.37271398305892944, 0.709820568561554)	(26.03006362915039, 193.72097778320312, 62.46278762817383)	3.3927001953099998	1.0	1.0	1.0	(0.5577292442321777, 0.46659979224205017)	(0.4251774847507477, 0.4094366431236267, 0.7099331021308899)	1984881182.0
3347	1	(0.5469112992286682, 0.4472772479057312)	1	1565623387920000.0	(36.343116760253906, 38.095794677734375, 753.44384765625)	(33.86036682128906, 187.42721557617188, 60.172000885009766)	(-23.300722122192383, 52.25959396362305, 754.36572265625)	1.0	3.83955383301	(0.5381450653076172, 0.37278515100479126, 0.7130653262138367)	(28.006038665771484, 191.28050231933594, 61.57450485229492)	3.4118652343799996	1.0	1.0	1.0	(0.556717574596405, 0.45948827266693115)	(0.4252719581127167, 0.409101277589798, 0.710562527179718)	1984892285.0
3348	1	(0.5499180555343628, 0.44208475947380066)	1	1565623387930000.0	(36.32049560546875, 38.197509765625, 753.5053100585938)	(34.51115417480469, 188.83419799804688, 60.684120178222656)	(-23.44518280029297, 52.371368408203125, 754.7747802734375)	1.0	3.8548583984400002	(0.538393497467041, 0.3725733757019043, 0.7139055132865906)	(29.80105972290039, 192.91908264160156, 62.170894622802734)	3.42445373535	1.0	1.0	1.0	(0.5578076839447021, 0.45502954721450806)	(0.4253196120262146, 0.4088517427444458, 0.7106932401657104)	1984903388.0
3349	1	(0.5501217246055603, 0.43752744793891907)	1	1565623387940000.0	(36.30989456176758, 38.522979736328125, 754.2884521484375)	(35.612857818603516, 188.43067932128906, 60.537269592285156)	(-23.602603912353516, 52.57138442993164, 755.42919921875)	1.0	3.8653411865199994	(0.5386508107185364, 0.3721825182437897, 0.7152479290962219)	(29.922649383544922, 194.357177734375, 62.694313049316406)	3.43304443359	1.0	1.0	1.0	(0.5596530437469482, 0.4563082456588745)	(0.42540860176086426, 0.40812966227531433, 0.7122877240180969)	1984914491.0
3350	1	(0.5504302978515625, 0.4277293384075165)	1	1565623387950000.0	(36.275821685791016, 39.247650146484375, 755.84423828125)	(37.35054397583008, 191.70034790039062, 61.72734069824219)	(-23.97498893737793, 53.14364242553711, 757.042236328125)	1.0	3.87812805176	(0.5392528772354126, 0.37102311849594116, 0.7185677289962769)	(30.106847763061523, 197.4490509033203, 63.81971740722656)	3.4465332031199996	1.0	1.0	1.0	(0.5625637173652649, 0.4459467828273773)	(0.42560875415802, 0.40650272369384766, 0.7154627442359924)	1984925594.0
3351	1	(0.5475839972496033, 0.4290737807750702)	1	1565623387960000.0	(36.28642272949219, 39.42515563964844, 756.403564453125)	(36.804527282714844, 192.44314575195312, 61.99769592285156)	(-24.145832061767578, 53.48733139038086, 757.8460693359375)	1.0	3.86911010742	(0.5395236611366272, 0.3703004717826843, 0.7202296257019043)	(28.407617568969727, 197.02481079101562, 63.665321350097656)	3.45265197754	1.0	1.0	1.0	(0.5616491436958313, 0.44359278678894043)	(0.42563802003860474, 0.40612873435020447, 0.7165980339050293)	1984936697.0
3352	1	(0.5493295192718506, 0.4321746826171875)	1	1565623387980000.0	(36.256500244140625, 39.60641860961914, 756.6826782226562)	(37.23664855957031, 192.8716583251953, 62.15365219116211)	(-24.317367553710938, 53.8787956237793, 758.2322387695312)	1.0	3.8411865234400002	(0.5398194789886475, 0.36938509345054626, 0.7210659384727478)	(29.44969367980957, 196.04627990722656, 63.30918884277344)	3.4615020752	1.0	1.0	1.0	(0.5623729825019836, 0.44223496317863464)	(0.4257183372974396, 0.4057086706161499, 0.7171710133552551)	1984947800.0
3353	1	(0.5517727732658386, 0.4133729636669159)	1	1565623387990000.0	(35.882286071777344, 41.7269401550293, 757.7020874023438)	(37.19841384887695, 191.05694580078125, 61.493194580078125)	(-24.702266693115234, 54.850303649902344, 758.7935180664062)	1.0	3.87457275391	(0.540499746799469, 0.36704567074775696, 0.7223486304283142)	(30.908309936523438, 201.97938537597656, 65.46858978271484)	3.4598541259800006	1.0	1.0	1.0	(0.5623089671134949, 0.4479857087135315)	(0.4264974594116211, 0.40050822496414185, 0.7193961143493652)	1984958904.0
3354	1	(0.5517727732658386, 0.4133729636669159)	1	1565623388000000.0	(35.882286071777344, 41.7269401550293, 757.7020874023438)	(35.16106033325195, 191.9782257080078, 61.82851791381836)	(-24.7838134765625, 55.08706283569336, 758.9310913085938)	1.0	3.87457275391	(0.5406423211097717, 0.3664763867855072, 0.7226623296737671)	(30.908309936523438, 201.97938537597656, 65.46858978271484)	3.44050598145	1.0	1.0	1.0	(0.5588963031768799, 0.4450662434101105)	(0.4264974594116211, 0.40050822496414185, 0.7193961143493652)	1984970007.0
3355	1	(0.5517727732658386, 0.4133729636669159)	1	1565623388010000.0	(35.882286071777344, 41.7269401550293, 757.7020874023438)	(32.336055755615234, 189.45834350585938, 60.91136169433594)	(-24.996192932128906, 55.73560333251953, 759.0087280273438)	1.0	3.87457275391	(0.5410301089286804, 0.36486300826072693, 0.7229254245758057)	(30.908309936523438, 201.97938537597656, 65.46858978271484)	3.4347381591799997	1.0	1.0	1.0	(0.5541642904281616, 0.45305153727531433)	(0.4264974594116211, 0.40050822496414185, 0.7193961143493652)	1984981110.0
3356	1	(0.5489281415939331, 0.4205459952354431)	1	1565623388020000.0	(35.3065185546875, 44.37479782104492, 757.70263671875)	(31.540754318237305, 189.22402954101562, 60.82603454589844)	(-25.501445770263672, 57.325618743896484, 758.9697265625)	1.0	3.86793518066	(0.5419658422470093, 0.3608657121658325, 0.7231172919273376)	(29.210092544555664, 199.7158660888672, 64.64474487304688)	3.44158935547	1.0	1.0	1.0	(0.5528320670127869, 0.4537941515445709)	(0.4275593161582947, 0.3938470482826233, 0.7196434140205383)	1984992213.0
3357	1	(0.5489281415939331, 0.4205459952354431)	1	1565623388030000.0	(35.3065185546875, 44.37479782104492, 757.70263671875)	(31.540754318237305, 189.22402954101562, 60.82603454589844)	(-25.501445770263672, 57.325618743896484, 758.9697265625)	1.0	3.86793518066	(0.5419658422470093, 0.3608657121658325, 0.7231172919273376)	(29.210092544555664, 199.7158660888672, 64.64474487304688)	3.44158935547	1.0	1.0	1.0	(0.5528320670127869, 0.4537941515445709)	(0.4275593161582947, 0.3938470482826233, 0.7196434140205383)	1985003316.0
3358	1	(0.5489281415939331, 0.4205459952354431)	1	1565623388040000.0	(35.3065185546875, 44.37479782104492, 757.70263671875)	(33.735618591308594, 192.02748107910156, 61.846397399902344)	(-25.567506790161133, 57.52138900756836, 758.94482421875)	1.0	3.86793518066	(0.5420895218849182, 0.3603696823120117, 0.7231015563011169)	(29.210092544555664, 199.7158660888672, 64.64474487304688)	3.41134643555	1.0	1.0	1.0	(0.5565086007118225, 0.4449102282524109)	(0.4275593161582947, 0.3938470482826233, 0.7196434140205383)	1985014419.0
3359	1	(0.42918524146080017, 0.5956045389175415)	0	1565623388050000.0	(34.64127731323242, 47.10895919799805, 757.5103149414062)	(nan, nan, nan)	(nan, nan, nan)	0.0	3.0128021240200002	(nan, nan, nan)	(-42.27642059326172, 144.47427368164062, 44.5384635925293)		1.0	0.0	1.0	(nan, nan)	(0.42877236008644104, 0.3869383931159973, 0.7195277214050293)	1985025522.0
3360	1	(0.42918524146080017, 0.5956045389175415)	0	1565623388060000.0	(34.64127731323242, 47.10895919799805, 757.5103149414062)	(nan, nan, nan)	(nan, nan, nan)	0.0	3.0128021240200002	(nan, nan, nan)	(-42.27642059326172, 144.47427368164062, 44.5384635925293)		1.0	0.0	1.0	(nan, nan)	(0.42877236008644104, 0.3869383931159973, 0.7195277214050293)	1985036625.0
3361	1	(0.42918524146080017, 0.5956045389175415)	0	1565623388080000.0	(34.64127731323242, 47.10895919799805, 757.5103149414062)	(nan, nan, nan)	(nan, nan, nan)	0.0	3.0128021240200002	(nan, nan, nan)	(-42.27642059326172, 144.47427368164062, 44.5384635925293)		1.0	0.0	1.0	(nan, nan)	(0.42877236008644104, 0.3869383931159973, 0.7195277214050293)	1985047729.0
3362	0	(nan, nan)	0	1565623388090000.0	(nan, nan, nan)	(nan, nan, nan)	(nan, nan, nan)	0.0		(nan, nan, nan)	(nan, nan, nan)		0.0	0.0	0.0	(nan, nan)	(nan, nan, nan)	1985058832.0
3363	0	(nan, nan)	0	1565623388100000.0	(nan, nan, nan)	(nan, nan, nan)	(nan, nan, nan)	0.0		(nan, nan, nan)	(nan, nan, nan)		0.0	0.0	0.0	(nan, nan)	(nan, nan, nan)	1985069935.0
