Sc_id	aoisequence	Viz_doubleclicrate	Viz_enddistance	Viz_endpupilsize	Viz_fixationrate	Viz_leftclicrate	Viz_longestfixation	Viz_maxdistance	Viz_maxpupilsize	Viz_maxpupilvelocity	Viz_meandistance	Viz_meanfixationduration	Viz_meanpupilsize	Viz_meanpupilvelocity	Viz_mindistance	Viz_minpupilsize	Viz_minpupilvelocity	Viz_numdoubleclic	Viz_numevents	Viz_numfixations	Viz_numleftclic	Viz_numrightclic	Viz_proportionnum	Viz_proportiontime	Viz_rightclicrate	Viz_startdistance	Viz_startpupilsize	Viz_stddevdistance	Viz_stddevfixationduration	Viz_stddevpupilsize	Viz_stddevpupilvelocity	Viz_timetofirstdoubleclic	Viz_timetofirstfixation	Viz_timetofirstleftclic	Viz_timetofirstrightclic	Viz_timetolastdoubleclic	Viz_timetolastfixation	Viz_timetolastleftclic	Viz_timetolastrightclic	Viz_totaltimespent	Text_doubleclicrate	Text_enddistance	Text_endpupilsize	Text_fixationrate	Text_leftclicrate	Text_longestfixation	Text_maxdistance	Text_maxpupilsize	Text_maxpupilvelocity	Text_meandistance	Text_meanfixationduration	Text_meanpupilsize	Text_meanpupilvelocity	Text_mindistance	Text_minpupilsize	Text_minpupilvelocity	Text_numdoubleclic	Text_numevents	Text_numfixations	Text_numleftclic	Text_numrightclic	Text_proportionnum	Text_proportiontime	Text_rightclicrate	Text_startdistance	Text_startpupilsize	Text_stddevdistance	Text_stddevfixationduration	Text_stddevpupilsize	Text_stddevpupilvelocity	Text_timetofirstdoubleclic	Text_timetofirstfixation	Text_timetofirstleftclic	Text_timetofirstrightclic	Text_timetolastdoubleclic	Text_timetolastfixation	Text_timetolastleftclic	Text_timetolastrightclic	Text_totaltimespent	Refs_doubleclicrate	Refs_enddistance	Refs_endpupilsize	Refs_fixationrate	Refs_leftclicrate	Refs_longestfixation	Refs_maxdistance	Refs_maxpupilsize	Refs_maxpupilvelocity	Refs_meandistance	Refs_meanfixationduration	Refs_meanpupilsize	Refs_meanpupilvelocity	Refs_mindistance	Refs_minpupilsize	Refs_minpupilvelocity	Refs_numdoubleclic	Refs_numevents	Refs_numfixations	Refs_numleftclic	Refs_numrightclic	Refs_proportionnum	Refs_proportiontime	Refs_rightclicrate	Refs_startdistance	Refs_startpupilsize	Refs_stddevdistance	Refs_stddevfixationduration	Refs_stddevpupilsize	Refs_stddevpupilvelocity	Refs_timetofirstdoubleclic	Refs_timetofirstfixation	Refs_timetofirstleftclic	Refs_timetofirstrightclic	Refs_timetolastdoubleclic	Refs_timetolastfixation	Refs_timetolastleftclic	Refs_timetolastrightclic	Refs_totaltimespent	Bars_doubleclicrate	Bars_enddistance	Bars_endpupilsize	Bars_fixationrate	Bars_leftclicrate	Bars_longestfixation	Bars_maxdistance	Bars_maxpupilsize	Bars_maxpupilvelocity	Bars_meandistance	Bars_meanfixationduration	Bars_meanpupilsize	Bars_meanpupilvelocity	Bars_mindistance	Bars_minpupilsize	Bars_minpupilvelocity	Bars_numdoubleclic	Bars_numevents	Bars_numfixations	Bars_numleftclic	Bars_numrightclic	Bars_proportionnum	Bars_proportiontime	Bars_rightclicrate	Bars_startdistance	Bars_startpupilsize	Bars_stddevdistance	Bars_stddevfixationduration	Bars_stddevpupilsize	Bars_stddevpupilvelocity	Bars_timetofirstdoubleclic	Bars_timetofirstfixation	Bars_timetofirstleftclic	Bars_timetofirstrightclic	Bars_timetolastdoubleclic	Bars_timetolastfixation	Bars_timetolastleftclic	Bars_timetolastrightclic	Bars_totaltimespent
18_allsc	['Viz', 'Viz', 'Viz', 'Viz', 'Viz', 'Refs', 'Text', 'Text', 'Bars', 'Viz']	0.0	584.49	0.634436717663	0.00418994413408	0.0	341	584.69	0.644436717663	0.03125	569.178595041	238	0.347132190914	0.00143095896727	556.18	0.119436717663	0.0	0	0	6	0	0	0.6	0.361251261352	0.0	575.51	0.239436717663	12.3453054431	nan	0.16904153073	0.00221859128944	-1	184	-1	-1	-1	893106	-1	-1	1432	0.0	579.58	0.159436717663	0.00406504065041	0.0	325	580.27	0.209436717663	0.00625	579.87825	246	0.114499217663	0.00189258087201	-1	-1	-1	0	0	2	0	0	0.2	0.124117053481	0.0	-1	-1	0.237778617386	111.722871427	0.041211815852	0.00134439357947	-1	-1	-1	-1	-1	733975	-1	-1	492	0.0	579.28	0.169436717663	0.00666666666667	0.0	150	580.04	0.214436717663	0.008125	579.55	150	0.150077743304	0.00226317663818	-1	-1	-1	0	0	1	0	0	0.1	0.0378405650858	0.0	-1	-1	0.247747749472	0	0.0445766561398	0.0016650453515	-1	-1	-1	-1	-1	733609	-1	-1	150	0.0	584.5	0.614436717663	0.0059880239521	0.0	167	584.84	0.629436717663	0.00444444444444	579.151604938	167	0.353942890503	0.00125086805556	556.54	0.139436717663	0.0	0	0	1	0	0	0.1	0.0421291624622	0.0	579.4	0.184436717663	5.21410046336	0	0.200849142608	0.0010434229071	-1	-1	-1	-1	-1	892923	-1	-1	167
9	['Viz', 'Viz', 'Viz']	0.0	556.97	0.439436717663	0.00434153400868	0.0	275	558.88	0.439436717663	0.005625	556.852033898	230.333333333	0.290781255479	0.00131185807656	556.18	0.154436717663	0.0	0	0	3	0	0	1.0	0.697275479314	0.0	558.16	0.214436717663	0.535814037332	63.2165590121	0.0701019157569	0.00105839478999	-1	83	-1	-1	-1	666	-1	-1	691	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	556.54	0.239436717663	0	0.0	-1	556.54	0.239436717663	0.00111111111111	556.54	-1	0.239436717663	0.00111111111111	556.54	0.239436717663	0.00111111111111	0	0	0	0	0	0	0.0	0.0	556.54	0.239436717663	nan	0	nan	nan	-1	-1	-1	-1	-1	-1	-1	-1	0
3	['Refs', 'Text', 'Text']	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	579.58	0.159436717663	0.00406504065041	0.0	325	580.27	0.209436717663	0.00625	579.87825	246.0	0.114499217663	0.00189258087201	579.17	0.0294367176634	0.0	0	0	2	0	0	0.666666666667	0.496468213925	0.0	579.92	0.179436717663	0.237778617386	111.722871427	0.041211815852	0.00134439357947	-1	325	-1	-1	-1	508	-1	-1	492	0.0	579.28	0.169436717663	0.00666666666667	0.0	150	580.04	0.214436717663	0.008125	579.55	150.0	0.150077743304	0.00226317663818	579.2	0.0344367176634	0.0	0	0	1	0	0	0.333333333333	0.151362260343	0.0	579.94	0.149436717663	0.247747749472	0	0.0445766561398	0.0016650453515	-1	142	-1	-1	-1	142	-1	-1	150	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
30	['Bars', 'Viz']	0.0	584.49	0.634436717663	0.00293255131965	0.0	341	584.69	0.644436717663	0.03125	584.075	341.0	0.585579574806	0.00159126984127	583.65	0.394436717663	0.0	0	0	1	0	0	0.5	0.386621315193	0.0	583.93	0.599436717663	0.236132792412	0	0.0349655257606	0.00367639912927	-1	416	-1	-1	-1	416	-1	-1	341	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	584.5	0.614436717663	0.0059880239521	0.0	167	584.84	0.629436717663	0.00277777777778	584.186756757	167.0	0.569301582528	0.000821759259259	583.98	0.524436717663	0.0	0	0	1	0	0	0.5	0.189342403628	0.0	584.14	0.574436717663	0.179181070027	0	0.0324355447706	0.000743227060759	-1	233	-1	-1	-1	233	-1	-1	167
72	['Viz', 'Viz']	0.0	575.46	0.224436717663	0.005	0.0	233	578.93	0.244436717663	0.00666666666667	576.804259259	200.0	0.162214495441	0.00148771367521	573.0	0.119436717663	0.0	0	0	2	0	0	1.0	0.461361014994	0.0	575.51	0.239436717663	1.30165004405	46.6690475583	0.0296308525254	0.00148772425288	-1	184	-1	-1	-1	375	-1	-1	400	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	574.12	0.224436717663	0	0.0	-1	579.4	0.239436717663	0.00444444444444	575.344883721	-1	0.17129718278	0.00161337209302	573.99	0.139436717663	0.0	0	0	0	0	0	0	0.0	0.0	579.4	0.184436717663	1.55331193337	0	0.0247613191003	0.00113784767474	-1	-1	-1	-1	-1	-1	-1	-1	0
19_allsc	['Text', 'Text', 'Refs', 'Refs', 'Text', 'Text', 'Refs', 'Text', 'Text', 'Text', 'Text', 'Text', 'Text', 'Bars', 'Viz', 'Text', 'Text', 'Viz', 'Refs', 'Viz', 'Text', 'Refs']	0.0	635.15	0.0964424832623	0.00263157894737	0.0	466	655.29	0.186442483262	0.0125	637.14858209	380	-0.0309744909074	0.0012211298377	-1	-1	-1	0	0	3	0	0	0.136363636364	0.104587155963	0.0	-1	-1	3.73703695098	nan	0.118644222002	0.00137775438353	-1	-1	-1	-1	-1	1269562	-1	-1	1140	0.0	642.5	0.0114424832623	0.00410872313527	0.0	475	649.4	0.221442483262	0.01625	632.684676007	243	-0.00229672226444	0.00131090119117	605.89	-0.208557516738	0.0	0	0	13	0	0	0.590909090909	0.290275229358	0.0	630.07	0.106442483262	9.83225353111	nan	0.0885707312216	0.00140286453344	-1	150	-1	-1	-1	1443475	-1	-1	3164	0.0	642.43	0.0414424832623	0.00291545189504	0.0	491	652.42	0.146442483262	0.00944444444444	634.405746269	343	0.00692755788919	0.00122316919192	612.87	-0.223557516738	0.0	0	0	5	0	0	0.227272727273	0.157339449541	0.0	619.1	0.131442483262	10.3554491166	nan	0.0745243830671	0.00108229112226	-1	583	-1	-1	-1	1443791	-1	-1	1715	0.0	643.46	-0.183557516738	0.01	0.0	100	643.46	-0.183557516738	0.0025	643.3175	100	-0.192307516738	0.0008984375	-1	-1	-1	0	0	1	0	0	0.0454545454545	0.00917431192661	0.0	-1	-1	0.042972859652	0	0.00763762615826	0.000873075761158	-1	-1	-1	-1	-1	753803	-1	-1	100
11	['Viz']	0.0	635.15	0.0964424832623	0.00214592274678	0.0	466	637.4	0.186442483262	0.0125	634.874414414	466.0	0.093300890342	0.00150525525526	629.64	-0.00355751673767	0.0	0	0	1	0	0	1.0	0.482401656315	0.0	635.06	0.0214424832623	1.02590863024	0	0.037566575963	0.00186560408036	-1	325	-1	-1	-1	325	-1	-1	466	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
27	['Bars', 'Viz']	0.0	643.84	-0.233557516738	0.00462962962963	0.0	216	655.29	-0.148557516738	0.00375	643.894545455	216.0	-0.203446405627	0.000980113636364	643.23	-0.233557516738	0.0	0	0	1	0	0	0.5	0.251748251748	0.0	643.24	-0.193557516738	1.96848360307	0	0.0174345819125	0.000758395195625	-1	657	-1	-1	-1	657	-1	-1	216	0.0	643.19	-0.193557516738	0	0.0	-1	643.33	-0.148557516738	0.00625	643.198	-1	-0.170557516738	0.00254166666667	643.09	-0.193557516738	0.0	0	0	0	0	0	0	0.0	0.0	643.27	-0.173557516738	0.10256705124	0	0.0160468065359	0.00247557512959	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	643.28	-0.223557516738	0	0.0	-1	643.28	-0.223557516738	0.0025	643.28	-1	-0.223557516738	0.0025	643.28	-0.223557516738	0.0025	0	0	0	0	0	0	0.0	0.0	643.28	-0.223557516738	nan	0	nan	nan	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	643.46	-0.183557516738	0.01	0.0	100	643.46	-0.183557516738	0.0025	643.3175	100.0	-0.192307516738	0.0008984375	643.27	-0.208557516738	0.0	0	0	1	0	0	0.5	0.11655011655	0.0	643.31	-0.198557516738	0.042972859652	0	0.00763762615826	0.000873075761158	-1	533	-1	-1	-1	533	-1	-1	100
18	['Text', 'Refs']	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	636.92	0.00644248326233	0.00480769230769	0.0	208	639.58	0.0314424832623	0.01625	633.5996875	208.0	-0.0107633990906	0.00235026041667	632.0	-0.208557516738	0.0	0	0	1	0	0	0.5	0.260325406758	0.0	633.01	-0.0185575167377	1.87716410057	0	0.0557346415381	0.00347849385995	-1	242	-1	-1	-1	242	-1	-1	208	0.0	632.02	-0.0785575167377	0.00307692307692	0.0	325	646.68	0.0414424832623	0.003125	633.572698413	325.0	-0.0225257707059	0.00125672043011	631.73	-0.0785575167377	0.0	0	0	1	0	0	0.5	0.40675844806	0.0	632.95	-0.0435575167377	3.64765643117	0	0.0243820189259	0.00080600978783	-1	483	-1	-1	-1	483	-1	-1	325	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
30	['Text', 'Text', 'Refs']	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	619.15	0.131442483262	0.00558659217877	0.0	275	635.07	0.221442483262	0.005	620.10390625	179.0	0.138457408635	0.000998263888889	618.78	0.0964424832623	0.0	0	0	2	0	0	0.666666666667	0.401795735129	0.0	630.07	0.106442483262	3.49050577005	135.764501988	0.0244493865185	0.00106492264234	-1	150	-1	-1	-1	258	-1	-1	358	0.0	619.12	0.111442483262	0.00546448087432	0.0	183	625.19	0.146442483262	0.003125	618.839	183.0	0.117817483262	0.00096875	612.87	0.0964424832623	0.0	0	0	1	0	0	0.333333333333	0.205387205387	0.0	619.1	0.131442483262	2.24389747926	0	0.0136338332928	0.000896517026369	-1	583	-1	-1	-1	583	-1	-1	183	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
28	['Refs']	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	645.64	-0.173557516738	0	0.0	-1	648.83	-0.0385575167377	0.00375	646.915192308	-1	-0.104406573341	0.00102725366876	645.64	-0.183557516738	0.0	0	0	0	0	0	0	0.0	0.0	648.43	-0.0435575167377	1.19826097911	0	0.0429527451556	0.000860313605164	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	645.61	-0.178557516738	0.0020366598778	0.0	491	648.8	-0.00855751673767	0.00444444444444	647.153731343	491.0	-0.0811694570362	0.00143138474295	645.61	-0.178557516738	0.0	0	0	1	0	0	1.0	0.49545913219	0.0	647.29	-0.0285575167377	1.05392316985	0	0.0448681419083	0.00107480640325	-1	100	-1	-1	-1	100	-1	-1	491	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
3	['Text', 'Refs']	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	642.5	0.0114424832623	0.00353356890459	0.0	283	642.5	0.111442483262	0.01	640.7816	283.0	0.0571424832623	0.0017375	638.62	-0.0685575167377	0.0	0	0	1	0	0	0.5	0.292960662526	0.0	641.25	0.0664424832623	0.769291643431	0	0.0401528965585	0.00158516038616	-1	217	-1	-1	-1	217	-1	-1	283	0.0	642.43	0.0414424832623	0.00375939849624	0.0	266	652.42	0.0764424832623	0.00944444444444	641.655609756	266.0	0.0416863857013	0.00141081871345	633.74	-0.0535575167377	0.0	0	0	1	0	0	0.5	0.275362318841	0.0	640.1	0.0564424832623	3.44966016354	0	0.032189890096	0.00169228506494	-1	533	-1	-1	-1	533	-1	-1	266	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
76	['Text', 'Text', 'Text']	0.0	623.23	-0.0135575167377	0	0.0	-1	629.71	0.00144248326233	0.00166666666667	628.579090909	-1	-0.0117393349195	0.00092803030303	623.23	-0.0335575167377	0.0	0	0	0	0	0	0	0.0	0.0	629.02	-0.0335575167377	1.90374606786	0	0.00981649817214	0.000476363304375	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	626.78	-0.0485575167377	0.00473933649289	0.0	291	626.95	0.0214424832623	0.005625	619.426261682	211.0	-0.0400995728124	0.00142950733753	605.89	-0.0885575167377	0.0	0	0	3	0	0	1.0	0.649230769231	0.0	623.22	0.0214424832623	5.40145063034	69.3974062916	0.0235665578429	0.00129042040081	-1	166	-1	-1	-1	708	-1	-1	633	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
62	['Text', 'Text']	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	638.39	-0.123557516738	0.00285714285714	0.0	475	639.09	-0.0535575167377	0.00444444444444	638.525213675	350.0	-0.0967626449428	0.00142687559354	638.17	-0.148557516738	0.0	0	0	2	0	0	1.0	0.706357214934	0.0	638.63	-0.108557516738	0.211009880021	176.776695297	0.0213898696863	0.00108535061401	-1	108	-1	-1	-1	624	-1	-1	700	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
74	['Text', 'Text', 'Text']	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	633.82	0.0114424832623	0.00330760749724	0.0	358	649.4	0.101442483262	0.003125	636.642966102	302.333333333	0.0650559286405	0.000911605461394	633.67	-0.0535575167377	0.0	0	0	3	0	0	1.0	0.916161616162	0.0	636.67	0.0664424832623	2.57277671319	50.9542278259	0.0261508366667	0.000793896422674	-1	16	-1	-1	-1	624	-1	-1	907	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
5	['Refs', 'Text']	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	626.1	0.0564424832623	0.0133333333333	0.0	75	635.35	0.0914424832623	0.003125	626.789230769	75.0	0.0429239647438	0.00111400462963	624.93	-0.0935575167377	0.0	0	0	1	0	0	0.5	0.10980966325	0.0	635.35	0.0414424832623	2.70032431101	0	0.0345524911385	0.000817451100131	-1	583	-1	-1	-1	583	-1	-1	75	0.0	625.85	0.0714424832623	0.00222222222222	0.0	450	626.0	0.0814424832623	0.00375	625.743571429	450.0	0.0449246261195	0.000968501984127	625.57	0.0114424832623	0.0	0	0	1	0	0	0.5	0.658857979502	0.0	625.63	0.0214424832623	0.113432856735	0	0.0162066104038	0.000881342218915	-1	108	-1	-1	-1	108	-1	-1	450	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
72	['Viz']	0.0	637.44	-0.153557516738	0.00218340611354	0.0	458	637.83	-0.0385575167377	0.006875	637.63754902	458.0	-0.0946359481102	0.00104579207921	637.27	-0.173557516738	0.0	0	0	1	0	0	1.0	0.543942992874	0.0	637.73	-0.0785575167377	0.122825129451	0	0.0354575987958	0.00089164188386	-1	341	-1	-1	-1	341	-1	-1	458	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
21_allsc	['Text', 'Text', 'Text', 'Text', 'Text', 'Refs', 'Text', 'Text', 'Text', 'Viz', 'Viz', 'Viz', 'Viz', 'Bars', 'Viz', 'Bars', 'Bars', 'Viz']	0.0	630.66	0.0407658128594	0.00333333333333	0.0	475	637.29	0.285765812859	0.01125	631.555140187	300	0.0166069343547	0.00176345486111	-1	-1	-1	0	0	6	0	0	0.315789473684	0.30267361695	0.0	-1	-1	3.9420215383	nan	0.13355269205	0.00173619551998	-1	-1	-1	-1	-1	799190	-1	-1	1800	0.0	630.96	0.135765812859	0.00705467372134	0.0	225	637.46	0.255765812859	0.009375	624.324060606	141	0.0759173280109	0.00190506436314	619.36	-0.0442341871406	0.0	0	0	8	0	0	0.421052631579	0.190684378678	0.0	620.95	-0.0292341871406	5.40463632234	46.0496626325	0.0591747727706	0.00179190561429	-1	84	-1	-1	-1	137064	-1	-1	1134	0.0	635.89	0.155765812859	0.00704225352113	0.0	142	637.64	0.245765812859	0.015	629.889014085	142	0.0730897565214	0.00248313492063	619.97	-0.0342341871406	0.0	0	0	1	0	0	0.0526315789474	0.0238775853371	0.0	620.85	-0.0142341871406	3.16315401139	0	0.0400252686786	0.00222606965255	-1	-1	-1	-1	-1	136523	-1	-1	142	0.0	630.0	0.0307658128594	0.00521739130435	0.0	225	637.02	0.260765812859	0.00388888888889	628.744807692	191	0.127881197475	0.00141113807983	-1	-1	-1	0	0	3	0	0	0.157894736842	0.0966874054145	0.0	-1	-1	1.56086233371	nan	0.083150034905	0.000935908214142	-1	-1	-1	-1	-1	798965	-1	-1	575
11	['Bars', 'Viz']	0.0	627.25	0.165765812859	0.00307692307692	0.0	325	627.79	0.285765812859	0.005625	627.185441176	325.0	0.194515812859	0.00177491830065	626.71	0.145765812859	0.0	0	0	1	0	0	0.5	0.327951564077	0.0	627.24	0.265765812859	0.355428830013	0	0.0310317002098	0.00116551500555	-1	299	-1	-1	-1	299	-1	-1	325	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	626.94	0.165765812859	0.00444444444444	0.0	225	628.0	0.260765812859	0.00375	627.56	225.0	0.204708120552	0.00144364316239	626.94	0.145765812859	0.0	0	0	1	0	0	0.5	0.227043390515	0.0	627.65	0.260765812859	0.335027069436	0	0.0312851612145	0.000980679884441	-1	50	-1	-1	-1	50	-1	-1	225
18	['Bars', 'Bars', 'Viz']	0.0	630.66	0.0407658128594	0.00235294117647	0.0	425	630.96	0.0407658128594	0.0075	629.897142857	425.0	-0.0416945046009	0.00155202821869	626.54	-0.104234187141	0.0	0	0	1	0	0	0.333333333333	0.451647183847	0.0	626.54	-0.00923418714061	0.859681915241	0	0.0378011884934	0.00138306117919	-1	508	-1	-1	-1	508	-1	-1	425	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	630.0	0.0307658128594	0.00571428571429	0.0	183	630.13	0.100765812859	0.00388888888889	629.6668	175.0	0.0514658128594	0.00140873015873	628.44	-0.0842341871406	0.0	0	0	2	0	0	0.666666666667	0.371944739639	0.0	628.7	-0.0842341871406	0.425879354383	11.313708499	0.0313311802705	0.000901441318455	-1	83	-1	-1	-1	283	-1	-1	350
