Sc_id	abspathanglesrate	doubleclicrate	enddistance	endpupilsize	eyemovementvelocity	fixationrate	fixationsaccadetimeratio	keypressedrate	leftclicrate	length	longestsaccadedistance	longestsaccadeduration	maxdistance	maxpupilsize	maxpupilvelocity	maxsaccadespeed	meanabspathangles	meandistance	meanfixationduration	meanpathdistance	meanpupilsize	meanpupilvelocity	meanrelpathangles	meansaccadedistance	meansaccadeduration	meansaccadespeed	mindistance	minpupilsize	minpupilvelocity	minsaccadespeed	numdoubleclic	numevents	numfixations	numkeypressed	numleftclic	numrightclic	numsaccades	numsamples	numsegments	relpathanglesrate	rightclicrate	startdistance	startpupilsize	stddevabspathangles	stddevdistance	stddevfixationduration	stddevpathdistance	stddevpupilsize	stddevpupilvelocity	stddevrelpathangles	stddevsaccadedistance	stddevsaccadeduration	stddevsaccadespeed	sumabspathangles	sumfixationduration	sumpathdistance	sumrelpathangles	sumsaccadedistance	sumsaccadeduration	timetofirstdoubleclic	timetofirstkeypressed	timetofirstleftclic	timetofirstrightclic	single_doubleclicrate	single_fixationrate	single_leftclicrate	single_longestfixation	single_meanfixationduration	single_numdoubleclic	single_numevents	single_numfixations	single_numleftclic	single_numrightclic	single_numtransfrom_single	single_numtransto_single	single_proportionnum	single_proportiontime	single_proptransfrom_single	single_proptransto_single	single_rightclicrate	single_stddevfixationduration	single_timetofirstdoubleclic	single_timetofirstfixation	single_timetofirstleftclic	single_timetofirstrightclic	single_timetolastdoubleclic	single_timetolastfixation	single_timetolastleftclic	single_timetolastrightclic	single_totaltimespent
Event_4	0.00463639781501	0.0	527.99	2.7	0.490727798452	0.00284985112718	10.5464767616	0.0	0.000127605274351	23510	462.004410928	92.0	545.71	3.1	0.04875	7.72941589802	1.65154110047	529.365390836	209.985074627	174.803190024	2.75367475292	0.00325355024969	1.78180349207	131.301408884	39.2352941176	2.79818995954	502.51	1.89	0.0	1.10426124202	0	3	67	0	3	0	34	2824	1	0.00492629634133	0.0	532.25	2.96	1.10577173593	4.06155947024	160.895645885	189.798425623	0.15517520438	0.00433449586447	1.01322964927	134.640185066	22.4770034986	1.73202039208	109.001712631	14069	11537.0105416	115.817226985	4464.24790205	1334.0	-1	-1	485036	-1	0.0	0.00482366813163	8.50701829009e-05	999	207.311111111	0	2	45	2	0	39	39	0.671641791045	0.396809868141	1.0	1.0	0.0	180.808012471	-1	241	21353	-1	-1	19470	-1	-1	9329
Event_80	0.00354344196065	0.0	542.745	3.0	0.35137310574	0.00273629668442	9.45338645418	0.0	5.8219078392e-05	34353	669.454349661	116.0	560.91	3.365	0.05625	7.45799426577	1.30890173843	545.89411201	252.425531915	129.792691414	2.99317759808	0.00230982807485	1.702508708	125.21367165	41.1475409836	2.45971926129	539.49	2.03	0.0	1.21434822623	0	2	94	0	2	0	61	4126	1	0.00455945044497	0.0	546.38	2.995	1.03024128008	1.77205734966	174.39606939	166.613739868	0.185350408744	0.00316584035224	1.05255177995	151.630656656	21.6685917598	1.57545135119	121.727861674	23728	12070.7203015	156.630801136	7638.03397067	2510.0	-1	-1	126653	-1	0.0	0.00452558103858	2.9109539196e-05	641	220.966101695	0	1	59	1	0	49	49	0.627659574468	0.379501062498	1.0	1.0	0.0	123.53318221	-1	242	33239	-1	-1	32596	-1	-1	13037
Event_29	0.00643249645035	0.0	522.0	2.85	0.596617937358	0.00358028091435	8.63636363636	0.0	0.000550812448361	3631	257.687912699	92.0	528.405	3.18	0.06125	2.80095557281	1.9463662176	521.030508021	182.692307692	180.526644212	2.9624197861	0.00276823870574	1.60170281257	70.4441820397	34.375	1.76465222803	519.305	2.51	0.0	1.29898123217	0	2	13	0	2	0	8	437	1	0.00485230816256	0.0	520.935	3.025	0.622955849496	1.54535315161	89.6747684835	266.972345989	0.0979841741008	0.00465643420513	0.824613398265	78.7085055008	24.738272835	0.510613788993	23.3563946112	2375	2166.31973055	17.6187309383	563.553456318	275.0	-1	-1	664585	-1	0.0	0.00487507617307	0.000275406224181	400	205.125	0	1	8	1	0	6	6	0.615384615385	0.45194161388	1.0	1.0	0.0	108.019095534	-1	408	2639	-1	-1	2707	-1	-1	1641
Event_28	0.00321877959285	0.0	521.015	3.035	0.482740607031	0.00212955966202	21.6892307692	0.0	0.000137390945937	14557	310.617375293	66.0	537.28	3.17	0.065	4.70632386808	1.5618591511	521.405506329	227.387096774	234.241833885	2.73698312236	0.00339898099157	1.44761730454	99.634872542	36.1111111111	2.61354270996	518.805	1.87	0.0	1.60747345714	0	2	31	0	2	0	9	1749	1	0.00288389790697	0.0	520.66	1.87	1.1949050593	1.80475684009	179.712859384	208.554127411	0.165541800017	0.00476862818389	1.0422499366	84.1679179514	17.0839430785	1.15915714058	46.8557745331	7049	7027.25501655	41.9809018317	896.713852878	325.0	-1	-1	661129	-1	0.0	0.00478638539266	6.86954729683e-05	683	208.925925926	0	1	27	1	0	24	24	0.870967741935	0.387511163014	1.0	1.0	0.0	160.839606184	-1	633	13757	-1	-1	12309	-1	-1	5641
Event_24	0.00233928255523	0.0	543.7	2.67	0.334706076987	0.00174021131137	15.42	0.0	0.000124300807955	16090	575.218474723	83.0	556.94	3.05	0.04125	6.93034306895	1.39403912273	542.895517241	192.75	199.460028841	2.72540409483	0.00349279225908	1.50739901458	216.043716346	43.75	3.6635487497	539.57	2.21	0.0	1.08543774485	0	2	28	0	2	0	8	1933	1	0.0024358219005	0.0	544.89	2.96	1.07161766572	1.44928734923	132.232854381	183.884350795	0.134086760721	0.00493254437286	0.934938596371	233.391157211	28.7290296191	2.42397876628	37.6390563137	5397	5385.42077872	39.1923743791	1728.34973077	350.0	-1	-1	154351	-1	0.0	0.00575373993096	6.21504039776e-05	383	173.8	0	1	15	1	0	8	8	0.535714285714	0.16202610317	1.0	1.0	0.0	115.37281185	-1	200	15217	-1	-1	13275	-1	-1	2607
Event_27	0.00382905213465	0.000261028452101	523.67	2.85	0.352382587962	0.00287131297311	9.27751196172	0.0	0.000522056904203	3831	132.404440248	66.0	531.28	3.0	0.03125	2.64808880497	1.46690987278	524.17237931	176.272727273	134.997769448	2.8054137931	0.00293449340145	1.8051845961	78.589492079	41.8	1.79988010969	521.39	2.03	0.0	1.35158148412	1	3	11	0	2	0	5	461	1	0.0042408408679	0.0	531.28	2.94	1.03493595859	1.33004840076	117.315038174	155.859987895	0.123446055137	0.00454931814326	0.853082895364	44.1601275084	18.226354545	0.498059767892	14.6690987278	1939	1349.97769448	16.2466613649	392.947460395	209.0	700562	-1	699753	-1	0.000261028452101	0.0046204620462	0.000261028452101	491	216.428571429	1	3	7	1	0	5	5	0.636363636364	0.395458104933	1.0	1.0	0.0	132.721333556	2989	225	2180	-1	-1	3598	-1	-1	1515
Event_21	0.00351199537654	0.0	538.68	2.69	0.493901504375	0.00233918128655	7.54545454545	0.0	0.000389863547758	5130	367.961391176	108.0	550.92	3.0	0.0388888888889	3.4070499183	1.63786693469	538.715302548	152.166666667	230.337701586	2.80285031847	0.00385107496195	1.49248372622	169.426888456	60.5	2.59156309728	535.57	2.46	0.0	2.14805907024	0	2	12	0	2	0	4	617	1	0.00290932500237	0.0	550.92	2.84	1.15970773694	2.01246129585	78.0394228269	199.701771527	0.105197577156	0.00519131338538	1.26126663262	132.677680592	31.8904374382	0.586077411057	18.0165362816	1826	2533.71471744	14.9248372622	677.707553823	242.0	-1	-1	241597	-1	0.0	0.00631313131313	0.000194931773879	333	158.4	0	1	10	1	0	9	9	0.833333333333	0.308771929825	1.0	1.0	0.0	83.6516586805	-1	292	4244	-1	-1	3165	-1	-1	1584
Event_23	0.00250880967302	0.0	541.135	2.905	0.541028453971	0.00259875259875	21.776119403	0.0	0.000519750519751	3848	67.5178444281	34.0	543.72	3.04	0.0411111111111	1.98581895377	1.07265551353	541.530953125	145.9	231.319721209	2.790171875	0.00482986111111	1.45691007235	64.971467117	33.5	1.93874417091	538.75	2.31	0.0	1.89166938806	0	2	10	0	2	0	2	463	1	0.00302891906934	0.0	543.58	3.0	1.00857319034	0.762082578682	53.6872631284	212.058859523	0.134847708678	0.00646938629999	1.21495260188	3.60112132823	0.707106781187	0.0665737963579	9.6538996218	1459	2081.87749088	11.6552805788	129.942934234	67.0	-1	-1	158197	-1	0.0	0.0064829821718	0.000259875259875	275	154.25	0	1	8	1	0	5	4	0.8	0.320686070686	1.0	1.0	0.0	53.9040152228	-1	366	2965	-1	-1	3190	-1	-1	1234
155a_allsc	0.00522103152203	1.37566483302e-05	570.43	2.825	0.55063377717	0.00363175515917	6.56356711089	0.0	0.000139286064343	581537	846.011577768	108.0	608.99	3.5	0.0933333333333	11.3856645005	1.46535859471	565.764386672	201.82717803	154.54339521	2.9355633927	0.00141501153508	1.53245992542	137.527846685	39.2115151515	2.97986112852	531.48	1.74	0.0	1.00395296757	8	89	2112	0	81	0	1650	69870	40	0.00535470411763	0.0	560.91	3.055	1.11246291404	6.48865537394	126.945845588	158.42067963	0.121280792097	0.00172204997617	1.06982111617	135.140457276	15.1205622112	1.72741155888	3036.22300823	426259	320213.914874	3113.95856845	226920.94703	64699.0	-1	-1	56755	-1	0.000245900088902	0.00520773341431	0.00159625031676	1208	192	7	57	1492	43	0	1233	1223	0.706439393939	0.492654809582	1.0	1.0	0.0	159.866534059	-1	50	10308	-1	-1	580900	-1	-1	286497
Event_14	0.00492263958712	6.18965090369e-05	565.45	3.195	0.636579289527	0.00365189403318	5.05020538567	0.0	0.000185689527111	16156	578.660075943	91.0	574.035	3.275	0.019375	8.34415624136	1.3712097443	567.294958241	187.542372881	177.320258648	2.95292316258	0.00145669567659	1.56039214032	178.20464333	44.7142857143	3.52214845883	560.81	2.68	0.0	1.16762883941	1	4	59	0	3	0	49	1941	1	0.00550522109423	0.0	571.91	3.145	1.17858788682	2.12640635709	89.727042407	142.642265127	0.117805262559	0.00140076365734	1.05663021994	133.823018402	17.1500728861	1.75982640552	79.5301651695	11065	10284.5750016	88.9423519983	8732.02752315	2191.0	451833	-1	446653	-1	6.18965090369e-05	0.00523369036027	0.000123793018074	533	191.069767442	1	4	43	2	0	31	31	0.728813559322	0.508541718247	1.0	1.0	0.0	97.6627811714	15537	175	10357	-1	-1	14157	-1	-1	8216
Event_49	0.00473826856836	8.02407221665e-05	566.605	3.03	0.376847889722	0.00337011033099	7.9063032368	0.0	0.0	24925	366.864474944	75.0	573.385	3.27	0.0933333333333	5.47558917826	1.42290775984	566.718807493	221.0	113.167875317	2.95882418398	0.00143153796574	1.59674618604	101.444458758	35.5757575758	2.59080036802	559.145	2.27	0.0	1.2733916056	2	2	84	0	0	0	66	2994	1	0.00525308675046	0.0	566.175	3.145	1.09315987937	1.46896730743	132.390350174	102.091521332	0.115988248178	0.00252575094817	1.09231953212	71.6603133575	11.7369378867	1.06394342802	118.101344066	18564	9392.93365131	130.933187255	6695.33427804	2348.0	267668	-1	-1	-1	4.01203610832e-05	0.00473214285714	0.0	516	211.320754717	1	2	53	0	0	47	47	0.630952380952	0.449348044132	1.0	1.0	0.0	99.8567769714	23748	441	-1	-1	-1	21486	-1	-1	11200
Event_60	0.00555302290944	0.0	553.77	2.935	0.584242443118	0.00348935146192	6.7125748503	0.0	0.000240644928408	8311	479.530315649	67.0	568.97	3.2	0.0266666666667	8.26776406291	1.64825619287	561.499690011	193.275862069	173.415676598	2.98075774971	0.00142114538869	1.60542359227	161.210239068	39.7619047619	3.37253092227	549.375	2.62	0.0	1.18257954865	0	2	29	0	2	0	21	999	1	0.00521555011327	0.0	563.73	3.015	1.16140376233	5.08589439532	81.0669461229	141.074853664	0.0873222324602	0.00166914634643	1.06054964619	152.661829826	14.8926316073	2.1955259743	46.1511734003	5605	4855.63894476	43.3464369914	3385.41502043	835.0	-1	-1	477233	-1	0.0	0.00554675118859	0.000120322464204	391	180.285714286	0	1	14	1	0	6	5	0.48275862069	0.303693899651	1.0	1.0	0.0	90.8374952839	-1	250	6451	-1	-1	7820	-1	-1	2524
Event_43	0.0052900162574	0.0	563.87	3.03	0.417499961203	0.00351266407839	7.24575163399	0.0	9.24385283786e-05	21636	387.212285903	100.0	565.9	3.16	0.03875	7.47259758914	1.52606388993	559.682243232	218.802631579	120.440388808	2.93130210572	0.00131932414225	1.38410359617	113.440926579	37.0161290323	2.67937054619	550.125	1.89	0.0	1.13492824806	0	2	76	0	2	0	62	2599	1	0.0047339464835	0.0	556.965	3.06	1.00438952378	2.48958939785	145.128818157	128.225701338	0.0962914093784	0.00151139145943	0.995507152895	100.63973446	14.6785132756	1.44862726896	114.454791745	16629	9033.02916059	102.423666117	7033.3374479	2295.0	-1	-1	523066	-1	0.0	0.00494329747019	4.62192641893e-05	558	202.294117647	0	1	51	1	0	41	41	0.671052631579	0.476844148641	1.0	1.0	0.0	90.5737918203	-1	208	20430	-1	-1	19121	-1	-1	10317
Event_68	0.00626347907236	0.0	570.43	2.825	0.613011208417	0.00397675130009	5.608	0.0	0.000305903946161	6538	575.46285468	92.0	575.56	3.125	0.006875	8.71913416182	1.638025047	571.576788124	188.730769231	160.314691225	2.84212550607	0.00143185587215	1.63806277044	159.635327291	41.6666666667	3.24935421851	566.94	2.56	0.0	1.14641786142	0	2	26	0	2	0	21	786	1	0.00601307838644	0.0	571.465	3.055	1.2337785923	1.63990474581	117.82718114	159.037599647	0.12504365361	0.00119717216547	1.11924719415	159.451558134	16.4113781668	1.93840886622	40.9506261751	4907	4007.86728063	39.3135064905	3352.3418731	875.0	-1	-1	627211	-1	0.0	0.00562675836199	0.00015295197308	375	177.722222222	0	1	18	1	0	13	13	0.692307692308	0.489293361884	1.0	1.0	0.0	68.0499864335	-1	167	5261	-1	-1	5397	-1	-1	3199
Event_63	0.00403453307384	0.0	580.38	2.915	0.381458158313	0.00345008625216	6.34089515635	0.0	0.000225005625141	13333	736.821087346	83.0	591.36	3.165	0.0525	9.49912041667	1.19538732163	575.772725118	224.826086957	113.021813884	2.84583615437	0.0015197885939	1.53976019047	142.233121166	39.7804878049	2.91950927029	562.91	2.29	0.0	1.23263113619	0	3	46	0	3	0	41	1602	1	0.00508133566193	0.0	571.655	2.83	0.951992451344	5.98996990553	210.807369083	146.184202867	0.155669052465	0.00202406124616	1.02142886997	178.560930419	16.2118971671	1.96478153983	53.7924294735	10342	5085.98162479	67.7494483806	5831.55796779	1631.0	-1	-1	585305	-1	0.0	0.00486885503377	0.000150003750094	500	205.387096774	0	2	31	2	0	25	25	0.673913043478	0.477536938423	1.0	1.0	0.0	95.7102145086	-1	417	11632	-1	-1	10227	-1	-1	6367
Event_13	0.00482814541644	0.0	578.53	3.065	0.692786773848	0.00358929736785	5.93186180422	0.0	0.000217533173809	9194	761.439840683	84.0	582.9	3.18	0.00777777777778	9.17397398414	1.38718652996	578.981307615	187.303030303	199.046299961	2.86044088176	0.00144274519717	1.62552834974	138.783695562	38.5925925926	2.86998786718	569.61	1.94	0.0	1.26738076065	0	2	33	0	2	0	27	1105	1	0.00548089828604	0.0	580.36	2.915	1.0238753294	1.47528389005	129.930626886	228.889553243	0.118621960533	0.00132166620158	1.10204217804	175.165430117	17.1828610031	1.8454178407	44.3899689588	6181	6369.48159876	50.3913788418	3747.15978017	1042.0	-1	-1	595540	-1	0.0	0.00620750812888	0.000108766586905	250	161.095238095	0	1	21	1	0	15	15	0.636363636364	0.367957363498	1.0	1.0	0.0	47.6737923412	-1	299	8525	-1	-1	8103	-1	-1	3383
Event_44	0.00597395120662	4.02544078577e-05	563.89	3.165	0.537707661547	0.00378391433862	6.40296803653	0.0	4.02544078577e-05	24842	373.420416103	92.0	577.78	3.35	0.0138888888889	7.46840832207	1.59575156855	563.482247012	179.010638298	143.631545464	3.00071513944	0.0014278953853	1.48638941691	116.816173556	39.223880597	2.73773803562	553.39	2.685	0.0	1.253416573	1	2	94	0	1	0	67	2984	1	0.00550470277576	0.0	567.635	3.17	1.07363475601	3.90645625969	94.3649395755	140.77132477	0.122179117192	0.00136785749501	1.05550849601	85.4519353156	13.9053302354	1.26423576941	148.404895875	16827	13357.7337281	136.747826356	7826.68362823	2628.0	204077	-1	204493	-1	4.02544078577e-05	0.00594947025265	0.0	450	168.082191781	1	2	73	0	0	61	61	0.776595744681	0.493921584413	1.0	1.0	0.0	72.7520052081	24199	333	-1	-1	-1	23893	-1	-1	12270
Event_73	0.0054564429739	0.0	563.27	3.04	0.619116348473	0.00391039606726	6.21634726391	0.0	5.58628009608e-05	35802	846.011577768	84.0	571.665	3.225	0.055	10.8043075587	1.40540698814	562.796403736	192.307142857	159.464773439	2.94795018163	0.0013321698662	1.42956662584	143.96106537	37.6608695652	2.98184409291	552.49	2.07	0.0	1.16762883941	0	2	140	0	2	0	115	4300	1	0.00551031211567	0.0	562.96	3.075	1.04991832794	1.81759436833	103.754129427	206.594278904	0.10374465103	0.00169112780541	1.01102067322	185.979361116	17.2605863557	2.20601788376	195.351571351	26923	22165.603508	197.280194365	16555.5225176	4331.0	-1	-1	419258	-1	0.0	0.00554093364732	2.79314004804e-05	566	180.475	0	1	80	1	0	62	62	0.571428571429	0.403273560136	1.0	1.0	0.0	88.0749069855	-1	133	34912	-1	-1	31738	-1	-1	14438
Event_9	0.00523641290884	0.0	563.29	2.985	0.551262672985	0.00377128953771	5.51183970856	0.0	0.000243309002433	8220	566.841503361	75.0	568.785	3.27	0.015	8.46032094569	1.43477713702	562.898231106	195.225806452	151.045972398	3.01147864184	0.00135094026549	1.43704004018	139.010404622	40.6666666667	3.07256668828	554.08	2.775	0.0	1.25369912423	0	2	31	0	2	0	27	988	1	0.00506984929018	0.0	562.59	3.095	1.22101190087	1.70450392415	69.3328732408	139.832094717	0.0947466256025	0.00125921599005	1.21496993256	117.845193188	12.6095202129	1.55806837572	43.0433141107	6052	4531.37917194	41.6741611652	3753.2809248	1098.0	-1	-1	112969	-1	0.0	0.00502901353965	0.000121654501217	383	198.846153846	0	1	26	1	0	24	24	0.838709677419	0.62895377129	1.0	1.0	0.0	72.5747572136	-1	783	6985	-1	-1	7278	-1	-1	5170
Event_66	0.00478042114809	0.00010387451958	571.605	2.8	0.675002850393	0.00322011010699	7.22200198216	0.0	0.00010387451958	9627	585.827983247	75.0	576.615	3.14	0.0275	8.74370124249	1.53403714642	571.860529075	235.064516129	216.608414691	2.88733079123	0.00150772644637	1.45294978668	197.329035686	43.8695652174	3.67318980182	565.695	2.64	0.0	1.19386059653	1	2	31	0	1	0	23	1157	1	0.00437680937091	0.0	571.6	2.995	1.19598997304	1.1569092896	240.969283725	187.60641491	0.103421551821	0.00145650253464	0.929870231894	183.955672335	18.3434515138	2.41438654333	46.0211143926	7287	6498.25244073	42.1355438138	4538.56782077	1009.0	572029	-1	573412	-1	0.00010387451958	0.00494186046512	0.0	450	202.352941176	1	2	17	0	0	10	10	0.548387096774	0.357328347356	1.0	1.0	0.0	94.5911869418	7999	283	-1	-1	-1	8877	-1	-1	3440
Event_38	0.00632043279091	0.0	566.155	3.14	0.61267929223	0.00376884422111	5.17364341085	0.0	0.000209380234506	9552	490.623707944	75.0	572.71	3.2	0.009375	7.35458097143	1.72493640054	567.587655622	185.388888889	167.208931411	2.99609939759	0.00133860153257	1.36666223468	150.961015536	43.0	3.12589913751	557.74	2.83	0.0	1.3396123901	0	2	36	0	2	0	30	1148	1	0.0048645850062	0.0	566.405	3.02	0.89521776255	1.9015658982	78.8616429588	125.015535973	0.0760935100452	0.00114503983771	1.06515439462	113.021903326	14.8393698165	1.43223260449	60.3727740188	6674	5852.31259938	46.4665159792	4528.83046608	1290.0	-1	-1	242526	-1	0.0	0.00521095982518	0.000104690117253	358	191.903225806	0	1	31	1	0	26	25	0.861111111111	0.622801507538	1.0	1.0	0.0	82.3190358053	-1	142	8167	-1	-1	8786	-1	-1	5949
Event_39	0.00292046687072	0.0	567.75	3.155	0.499071698785	0.00334685598377	6.67528438469	0.0	0.000202839756592	9860	422.515258254	67.0	574.995	3.205	0.0675	6.30619788439	0.89986885454	568.239140699	195.606060606	153.776467188	2.95770538244	0.00158060586802	1.84141745594	120.975076895	38.68	2.80653563462	561.09	2.145	0.0	1.41789854266	0	2	33	0	2	0	25	1185	1	0.0057894463625	0.0	569.47	2.715	1.08203482	1.01499656291	96.2512790155	141.333686651	0.121508415227	0.00302050956931	1.16379618807	101.360725883	12.6218065268	1.30804774154	28.7958033453	6455	4920.84695002	57.0839411343	3024.37692239	967.0	-1	-1	179276	-1	0.0	0.00521207764198	0.000202839756592	441	191.862068966	0	2	29	2	0	26	25	0.878787878788	0.56430020284	1.0	1.0	0.0	90.8238971613	-1	333	9275	-1	-1	8886	-1	-1	5564
Event_30	0.00465951504257	0.0	566.5	3.01	0.558809967461	0.00313582021297	7.27567925779	0.0	0.000195988763311	15307	456.678046908	84.0	608.99	3.18	0.02875	7.13559473742	1.51751482461	566.175905091	228.729166667	181.993705786	2.96603394092	0.0014948316283	1.51200168638	173.827589042	45.7272727273	3.45192152164	551.67	2.58	0.0	1.67890186209	0	3	48	0	3	0	33	1839	1	0.00454380855645	0.0	565.935	2.99	1.23164194059	2.43301228346	109.403943992	146.368183728	0.0929031218112	0.00166907709338	1.16695602192	122.934871969	14.6890110441	1.52247743938	71.3231967567	10979	8553.70417193	69.5520775736	5736.3104384	1509.0	-1	-1	152444	-1	0.0	0.00419375131055	0.000130659175541	591	238.45	0	2	40	2	0	36	36	0.833333333333	0.623113608153	1.0	1.0	0.0	113.910434902	-1	142	8951	-1	-1	14766	-1	-1	9538
Event_31	0.00471491879655	0.0	563.34	2.99	0.488251863911	0.0038496791934	6.74104234528	0.0	0.000366636113657	5455	242.491130957	58.0	568.87	3.185	0.04375	4.18088156823	1.28599410176	562.617440476	197.095238095	133.170695882	3.0312585034	0.00148358585859	1.76808403362	103.984304383	36.1176470588	2.74997163054	554.745	2.735	0.0	1.67934002605	0	2	21	0	2	0	17	656	1	0.0061583128577	0.0	563.655	3.15	1.26065093312	1.11057264026	108.898532939	134.279032961	0.0781092441146	0.00249596787866	1.25132955357	55.2708878183	10.1543239124	0.760506925724	25.7198820352	4139	2663.41391764	33.5935966388	1767.7331745	614.0	-1	-1	303483	-1	0.0	0.00557103064067	0.000183318056829	350	179.5	0	1	18	1	0	15	14	0.857142857143	0.592300641613	1.0	1.0	0.0	67.9742598341	-1	233	4307	-1	-1	5047	-1	-1	3231
Event_37	0.00534321191517	0.0	556.965	3.045	0.704461798789	0.00369929415767	6.03361641897	0.0	8.50412450038e-05	23518	691.374498288	83.0	565.305	3.105	0.0388888888889	8.37983571191	1.46118206769	556.625523508	195.988505747	192.64572772	2.90423350454	0.0014596106002	1.39909261368	162.52399984	42.8181818182	3.26374453289	550.215	2.54	0.0	1.28364330662	0	2	87	0	2	0	66	2825	1	0.00505667455406	0.0	553.79	2.92	1.22333350654	1.31743836531	112.293271998	165.565896916	0.088410453567	0.00174056160336	1.102090209	147.792523905	15.2899253818	1.79608373146	125.661657821	17051	16567.5325839	118.922872162	10726.5839895	2826.0	-1	-1	501709	-1	0.0	0.00543997647578	4.25206225019e-05	450	183.824324324	0	1	74	1	0	64	64	0.850574712644	0.578408027894	1.0	1.0	0.0	77.4310755125	-1	341	22599	-1	-1	22285	-1	-1	13603
Event_58	0.00612245827599	0.0	564.5	3.25	0.574722064305	0.00390381011868	6.54446397188	0.0	7.80762023735e-05	25616	447.432878543	75.0	593.9	3.5	0.02625	6.93910871226	1.58417061816	565.073208844	186.19	148.70788282	2.96626718692	0.00130308154829	1.75384969851	115.926772951	37.4342105263	2.70933643095	557.2	2.1	0.0	1.00395296757	0	2	100	0	2	0	76	3077	1	0.00670976227569	0.0	564.535	3.035	1.08093442376	5.27528945863	112.152105858	157.556649777	0.155993314236	0.00142073533752	1.0286097568	98.7574401335	13.661952546	1.35576646143	156.832891198	18619	14722.0803992	171.877270454	8810.43474425	2845.0	-1	-1	336158	-1	0.0	0.00594405594406	3.90381011868e-05	333	168.235294118	0	1	51	1	0	36	36	0.51	0.334946908182	1.0	1.0	0.0	69.6214301017	-1	366	24923	-1	-1	24184	-1	-1	8580
Event_10	0.00485917414711	0.0	566.39	3.105	0.719328727145	0.00323275862069	7.41782502044	0.0	0.000384852216749	12992	762.839521534	75.0	581.39	3.25	0.07625	11.3856645005	1.53976562242	566.74078327	216.0	227.939483489	3.00125855513	0.0014678638739	1.49114326078	194.122511906	42.1724137931	3.84031191805	558.35	2.44	0.0	1.13191750799	0	5	42	0	5	0	29	1561	1	0.0045909583152	0.0	566.755	2.895	1.1472848557	1.63187967491	113.912246927	204.0113518	0.11235693454	0.00251630146218	1.11243553154	186.914345466	15.8746630235	2.40930069988	63.1303905193	9072	9345.51882307	59.6457304311	5629.55284528	1223.0	-1	-1	279820	-1	0.0	0.00454430699318	0.000307881773399	625	220.055555556	0	4	36	4	0	32	32	0.857142857143	0.609759852217	1.0	1.0	0.0	120.211229436	-1	342	6794	-1	-1	12442	-1	-1	7922
Event_11	0.00209779450825	0.0	563.115	3.035	0.442110695889	0.00238456535877	7.81038961039	0.0	0.000433557337958	4613	522.712107893	67.0	566.085	3.195	0.0225	7.80167325214	0.967712606654	561.490606061	273.363636364	203.945664013	2.89192929293	0.00158586116792	1.81511874788	164.795945908	42.7777777778	3.3300798584	555.965	2.56	0.0	1.35184680443	0	2	11	0	2	0	9	555	1	0.00354131123583	0.0	561.125	3.045	1.12688866447	1.19893620035	213.532326699	209.313603449	0.124638201308	0.00156793262231	1.3290556121	160.985182911	12.8722354098	2.30231530902	9.67712606654	3007	2039.45664013	16.3360687309	1483.16351318	385.0	-1	-1	431005	-1	0.0	0.00534759358289	0.000216778668979	258	187.0	0	1	9	1	0	8	8	0.818181818182	0.364838499892	1.0	1.0	0.0	53.2376746299	-1	308	3803	-1	-1	2315	-1	-1	1683
Event_79	0.00509672387941	0.0	571.635	3.0	0.433754716885	0.0036177391163	6.69924541861	0.0	8.12975082314e-05	24601	667.76134822	92.0	585.735	3.195	0.02625	9.27253610918	1.42482391088	575.766762963	209.483146067	121.259088524	2.90543333333	0.0013443332502	1.510968139	115.550356295	37.1066666667	2.54985060239	561.415	2.02	0.0	1.17965618676	0	2	89	0	2	0	75	2955	1	0.00534345059521	0.0	585.19	3.03	1.12773481859	4.02176100271	119.18226229	144.94404563	0.0998945219933	0.00129884386747	1.03755627617	136.940045996	15.2205172101	1.76752089483	125.384504157	18644	10670.7997901	131.454228093	8666.2767221	2783.0	-1	-1	563435	-1	0.0	0.00504964053406	4.06487541157e-05	641	198.033898305	0	1	59	1	0	50	50	0.662921348315	0.474940043088	1.0	1.0	0.0	121.051280969	-1	334	24015	-1	-1	22986	-1	-1	11684
Event_76	0.00509582287679	0.0	561.31	3.04	0.63546312362	0.00337837837838	7.67182890855	0.0	0.000140765765766	14208	484.09729137	66.0	573.88	3.185	0.05375	8.34650502362	1.54045641348	560.00491281	216.729166667	192.099150221	2.89315560027	0.0014581446256	1.40706904592	167.023776954	41.0909090909	3.48295766619	550.675	2.15	0.0	1.30428163895	0	2	48	0	2	0	33	1707	1	0.00455554448987	0.0	564.505	3.045	1.09847018363	2.11611113476	125.461656359	157.265565675	0.109019510294	0.00203214520149	1.12021731043	135.045934782	15.4502500715	1.88194516682	72.4014514334	10403	9028.66006039	64.7251761121	5511.78463949	1356.0	-1	-1	83255	-1	0.0	0.00469863901491	7.03828828829e-05	441	212.827586207	0	1	29	1	0	22	22	0.604166666667	0.434403153153	1.0	1.0	0.0	81.5466864377	-1	300	13398	-1	-1	12959	-1	-1	6172
