right_pupil_validity;right_gaze_point_on_display_area;left_gaze_origin_validity;system_time_stamp;right_gaze_origin_in_user_coordinate_system;left_gaze_point_in_user_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_pupil_validity;right_pupil_diameter;left_gaze_origin_in_trackbox_coordinate_system;right_gaze_point_in_user_coordinate_system;left_pupil_diameter;right_gaze_origin_validity;left_gaze_point_validity;right_gaze_point_validity;left_gaze_point_on_display_area;right_gaze_origin_in_trackbox_coordinate_system;device_time_stamp 
1;(0.09370453655719757, 0.7679886221885681);1;1.56466617191e+15;(-10.339010238647461, 94.64332580566406, 640.3164672851562);(-264.3931579589844, 99.02649688720703, 27.99683380126953);(-72.45883178710938, 89.9036636352539, 635.3853759765625);1;3.18022155762;(0.6560457944869995, 0.23491084575653076, 0.4915843605995178);(-242.55841064453125, 90.07666778564453, 24.739337921142578);3.5251159668;1;1;1;(0.057130370289087296, 0.7396267652511597);(0.5165056586265564, 0.223596453666687, 0.49471142888069153);493576542
1;(0.09922738373279572, 0.7682738900184631);1;1.56466617192e+15;(-10.208074569702148, 94.59268951416016, 640.1840209960938);(-260.43804931640625, 93.19923400878906, 25.87588882446289);(-72.28068542480469, 89.87893676757812, 635.2644653320312);1;3.16452026367;(0.6556776762008667, 0.23493540287017822, 0.491299569606781);(-239.2612762451172, 89.98668670654297, 24.706584930419922);3.52348327637;1;1;1;(0.06375540047883987, 0.7580932974815369);(0.5162190794944763, 0.22369001805782318, 0.4944305419921875);493587645
1;(0.12249267846345901, 0.8249441981315613);1;1.56466617193e+15;(-9.861042976379395, 94.35005187988281, 639.8733520507812);(-252.87399291992188, 79.96073150634766, 21.057445526123047);(-71.92622375488281, 89.74970245361328, 634.9931030273438);1;3.17654418945;(0.6549535989761353, 0.23521050810813904, 0.49065038561820984);(-225.3718719482422, 72.10369873046875, 18.197757720947266);3.51905822754;1;1;1;(0.07642551511526108, 0.8000456690788269);(0.5154587626457214, 0.22427791357040405, 0.4937342405319214);493598749
1;(0.1915358006954193, 0.948552131652832);1;1.56466617194e+15;(-9.236942291259766, 93.83143615722656, 639.1934814453125);(-233.32923889160156, 41.84221649169922, 7.1834235191345215);(-71.23450469970703, 89.4315185546875, 634.7576904296875);1;3.26580810547;(0.6534662246704102, 0.23606982827186584, 0.4899452030658722);(-184.15310668945312, 33.09791946411133, 4.000846862792969);3.52139282227;1;1;1;(0.1091637909412384, 0.9208418726921082);(0.5140942931175232, 0.2255282998085022, 0.4922197163105011);493609852
1;(0.1915358006954193, 0.948552131652832);1;1.56466617195e+15;(-9.236942291259766, 93.83143615722656, 639.1934814453125);(-229.28622436523438, 34.9478874206543, 4.6740946769714355);(-71.11913299560547, 89.36009216308594, 634.697021484375);1;3.26580810547;(0.6532236337661743, 0.2362590879201889, 0.4897805154323578);(-184.15310668945312, 33.09791946411133, 4.000846862792969);3.52662658691;1;1;1;(0.11593596637248993, 0.9426897168159485);(0.5140942931175232, 0.2255282998085022, 0.4922197163105011);493620955
1;(0.2098878026008606, 1.25355863571167);1;1.56466617196e+15;(-8.009685516357422, 92.29285430908203, 638.7977294921875);(-219.56277465820312, 7.4365997314453125, -5.339195728302002);(-70.63521575927734, 89.00475311279297, 634.6145629882812);1;3.21109008789;(0.6521636247634888, 0.23729249835014343, 0.4894135594367981);(-173.19699096679688, -63.150054931640625, -31.030582427978516);3.52809143066;1;1;1;(0.13222315907478333, 1.0298720598220825);(0.5113838315010071, 0.2299458235502243, 0.49096032977104187);493632058
1;(0.19832053780555725, 1.3120555877685547);1;1.56466617198e+15;(-7.709019660949707, 91.9809799194336, 638.6713256835938);(-206.18756103515625, -45.02900314331055, -24.435108184814453);(-69.68907165527344, 88.2740249633789, 634.104736328125);1;3.15147399902;(0.6501761078834534, 0.23927587270736694, 0.48800256848335266);(-180.10269165039062, -81.60938262939453, -37.749237060546875);3.5281829834;1;1;1;(0.15462718904018402, 1.1961334943771362);(0.5107192397117615, 0.23082272708415985, 0.49061375856399536);493643161
1;(0.19832053780555725, 1.3120555877685547);1;1.56466617199e+15;(-7.709019660949707, 91.9809799194336, 638.6713256835938);(-206.18756103515625, -45.02900314331055, -24.435108184814453);(-69.68907165527344, 88.2740249633789, 634.104736328125);1;3.15147399902;(0.6501761078834534, 0.23927587270736694, 0.48800256848335266);(-180.10269165039062, -81.60938262939453, -37.749237060546875);3.5281829834;1;1;1;(0.15462718904018402, 1.1961334943771362);(0.5107192397117615, 0.23082272708415985, 0.49061375856399536);493654264
1;(0.19224655628204346, 1.3427722454071045);1;1.564666172e+15;(-7.551140308380127, 91.81720733642578, 638.60498046875);(-207.37173461914062, -56.18281555175781, -28.494768142700195);(-69.54202270507812, 88.17294311523438, 634.0571899414062);1;3.12016296387;(0.6498590111732483, 0.23956026136875153, 0.48784947395324707);(-183.7288360595703, -91.30235290527344, -41.27719497680664);3.50207519531;1;1;1;(0.15264366567134857, 1.231479525566101);(0.510370135307312, 0.23128336668014526, 0.49043214321136475);493665367
1;(0.224917471408844, 1.6636552810668945);1;1.56466617201e+15;(-6.029957294464111, 90.14897918701172, 637.8731079101562);(-184.6350860595703, -137.94029235839844, -58.25209426879883);(-67.91373443603516, 87.10658264160156, 633.4907836914062);1;3.12661743164;(0.6463530659675598, 0.242537260055542, 0.48609545826911926);(-164.2242889404297, -192.56033325195312, -78.13211822509766);3.50704956055;1;1;1;(0.1907285451889038, 1.4905662536621094);(0.5070056319236755, 0.2359568178653717, 0.48848021030426025);493676470
1;(0.215332493185997, 1.7288644313812256);1;1.56466617202e+15;(-5.7970781326293945, 89.90673065185547, 637.7924194335938);(-184.40255737304688, -151.04490661621094, -63.02177810668945);(-67.74176788330078, 87.02486419677734, 633.45458984375);1;3.13070678711;(0.6459764242172241, 0.24276912212371826, 0.48596569895744324);(-169.94650268554688, -213.13780212402344, -85.62171173095703);3.52838134766;1;1;1;(0.1911180317401886, 1.5320942401885986);(0.506489098072052, 0.23664729297161102, 0.48824840784072876);493687574
1;(0.22149236500263214, 1.8008371591567993);1;1.56466617203e+15;(-5.567460060119629, 89.65654754638672, 637.7277221679688);(-184.40255737304688, -151.04490661621094, -63.02177810668945);(-67.74176788330078, 87.02486419677734, 633.45458984375);1;3.12434387207;(0.6459764242172241, 0.24276912212371826, 0.48596569895744324);(-166.26905822753906, -235.84954833984375, -93.88809967041016);3.52838134766;1;1;1;(0.1911180317401886, 1.5320942401885986);(0.5059795379638672, 0.23736825585365295, 0.4880464971065521);493698677
1;(0.22420787811279297, 1.9226197004318237);1;1.56466617204e+15;(-4.981104373931885, 89.05620574951172, 637.514892578125);(-185.35179138183594, -224.09512329101562, -89.60987854003906);(-66.69094848632812, 86.48918914794922, 633.238525390625);1;3.12677001953;(0.6436728239059448, 0.24429762363433838, 0.4851756691932678);(-164.64791870117188, -274.2793273925781, -107.87539672851562);3.47589111328;1;1;1;(0.18952800333499908, 1.7635878324508667);(0.5046780705451965, 0.23907528817653656, 0.48744872212409973);493709780
1;(0.23433727025985718, 1.973828911781311);1;1.56466617205e+15;(-4.6359944343566895, 88.73086547851562, 637.3896484375);(-186.47019958496094, -248.09307861328125, -98.34441375732422);(-66.28667449951172, 86.31120300292969, 633.169677734375);1;3.15498352051;(0.64278244972229, 0.24480757117271423, 0.48490846157073975);(-158.6006622314453, -290.43896484375, -113.75701904296875);3.46635437012;1;1;1;(0.18765462934970856, 1.8396365642547607);(0.5039113163948059, 0.23999707400798798, 0.4871055781841278);493720883
1;(0.2335512936115265, 2.0407469272613525);1;1.56466617206e+15;(-4.265731334686279, 88.41139221191406, 637.242919921875);(-189.33218383789062, -254.88059997558594, -100.81486511230469);(-66.0721206665039, 86.21818542480469, 633.1473999023438);1;3.16725158691;(0.6423065066337585, 0.24507975578308105, 0.48479530215263367);(-159.06985473632812, -311.5556945800781, -121.44287109375);3.47947692871;1;1;1;(0.18286067247390747, 1.8611458539962769);(0.5030881762504578, 0.2408931404352188, 0.48672181367874146);493731986
1;(0.23511207103729248, 2.103663682937622);1;1.56466617207e+15;(-3.9987733364105225, 88.18618774414062, 637.1531372070312);(-193.20037841796875, -280.41326904296875, -110.10798645019531);(-65.52101135253906, 85.97734069824219, 632.9091186523438);1;3.1916809082;(0.641125500202179, 0.24571079015731812, 0.4841480851173401);(-158.13809204101562, -331.40966796875, -128.66912841796875);3.47741699219;1;1;1;(0.17638130486011505, 1.9420580863952637);(0.5024941563606262, 0.24153074622154236, 0.4864787459373474);493743089
1;(0.23296639323234558, 2.1795992851257324);1;1.56466617209e+15;(-3.837333917617798, 88.04483795166016, 637.1007080078125);(-194.60841369628906, -283.7073974609375, -111.30695343017578);(-65.42291259765625, 85.9207763671875, 632.8543090820312);1;3.15148925781;(0.6409183144569397, 0.24585916101932526, 0.48400476574897766);(-159.4190673828125, -355.3719482421875, -137.39064025878906);3.4600982666;1;1;1;(0.17402274906635284, 1.9524970054626465);(0.5021348595619202, 0.24193257093429565, 0.4863342344760895);493754192
0;(nan, nan);1;1.5646661721e+15;(nan, nan, nan);(-193.75843811035156, -298.5511779785156, -116.70962524414062);(-65.13078308105469, 85.85489654541016, 632.9971923828125);1;nan;(0.6402291655540466, 0.24611839652061462, 0.48420947790145874);(nan, nan, nan);3.43003845215;0;1;0;(0.1754465252161026, 1.9995362758636475);(nan, nan, nan);493765295
0;(nan, nan);1;1.56466617211e+15;(nan, nan, nan);(-198.75999450683594, -310.862060546875, -121.19038391113281);(-64.70695495605469, 85.84725952148438, 633.52099609375);1;nan;(0.6391566395759583, 0.24635954201221466, 0.4851546585559845);(nan, nan, nan);3.42292785645;0;1;0;(0.1670687347650528, 2.0385489463806152);(nan, nan, nan);493776399
0;(nan, nan);1;1.56466617212e+15;(nan, nan, nan);(-199.2530517578125, -316.6688232421875, -123.30390930175781);(-64.64183044433594, 85.84576416015625, 633.5506591796875);1;nan;(0.6390035152435303, 0.24637682735919952, 0.48519957065582275);(nan, nan, nan);3.43785095215;0;1;0;(0.1662428379058838, 2.056950569152832);(nan, nan, nan);493787502
0;(nan, nan);1;1.56466617213e+15;(nan, nan, nan);(-200.97213745117188, -316.4190673828125, -123.2129898071289);(-64.43576049804688, 85.76832580566406, 633.5556640625);1;nan;(0.6385403275489807, 0.2466132491827011, 0.4851474463939667);(nan, nan, nan);3.44682312012;0;1;0;(0.16336330771446228, 2.056159019470215);(nan, nan, nan);493798605
0;(nan, nan);1;1.56466617214e+15;(nan, nan, nan);(-199.96762084960938, -320.4095764160156, -124.66543579101562);(-64.25357055664062, 85.6864242553711, 633.5498657226562);1;nan;(0.6381332874298096, 0.2468583732843399, 0.4850776493549347);(nan, nan, nan);3.47424316406;0;1;0;(0.16504588723182678, 2.0688047409057617);(nan, nan, nan);493809708
0;(nan, nan);1;1.56466617215e+15;(nan, nan, nan);(-199.1734161376953, -308.1949157714844, -120.2196273803711);(-64.17858123779297, 85.59261322021484, 633.4752807617188);1;nan;(0.6379828453063965, 0.24711011350154877, 0.48489049077033997);(nan, nan, nan);3.45922851562;0;1;0;(0.16637620329856873, 2.030097007751465);(nan, nan, nan);493820811
0;(nan, nan);1;1.56466617216e+15;(nan, nan, nan);(-227.18197631835938, -355.6981201171875, -137.50942993164062);(-63.735923767089844, 85.3653793334961, 633.361083984375);1;nan;(0.6370166540145874, 0.247749924659729, 0.4845167100429535);(nan, nan, nan);3.42018127441;0;1;0;(0.11946067959070206, 2.180633068084717);(nan, nan, nan);493831914
0;(nan, nan);1;1.56466617217e+15;(nan, nan, nan);(-232.17417907714844, -351.9090270996094, -136.13026428222656);(-63.64674377441406, 85.3941650390625, 633.3709106445312);1;nan;(0.6368135809898376, 0.24766859412193298, 0.48452600836753845);(nan, nan, nan);3.42936706543;0;1;0;(0.11109853535890579, 2.168625593185425);(nan, nan, nan);493843017
0;(nan, nan);1;1.56466617219e+15;(nan, nan, nan);(-232.17417907714844, -351.9090270996094, -136.13026428222656);(-63.64674377441406, 85.3941650390625, 633.3709106445312);1;nan;(0.6368135809898376, 0.24766859412193298, 0.48452600836753845);(nan, nan, nan);3.42936706543;0;1;0;(0.11109853535890579, 2.168625593185425);(nan, nan, nan);493854120
0;(nan, nan);1;1.5646661722e+15;(nan, nan, nan);(-233.03701782226562, -348.17669677734375, -134.77182006835938);(-63.515159606933594, 85.4095230102539, 633.3944702148438);1;nan;(0.6365123391151428, 0.24763360619544983, 0.4845505356788635);(nan, nan, nan);3.43891906738;0;1;0;(0.1096532791852951, 2.1567978858947754);(nan, nan, nan);493865224
0;(nan, nan);1;1.56466617221e+15;(nan, nan, nan);(-233.31195068359375, -344.68310546875, -133.5002899169922);(-63.29376220703125, 85.45475006103516, 633.1842041015625);1;nan;(0.6360609531402588, 0.24741515517234802, 0.48410412669181824);(nan, nan, nan);3.4372253418;0;1;0;(0.10919275879859924, 2.1457271575927734);(nan, nan, nan);493876327
0;(nan, nan);1;1.56466617222e+15;(nan, nan, nan);(-233.31195068359375, -344.68310546875, -133.5002899169922);(-63.29376220703125, 85.45475006103516, 633.1842041015625);1;nan;(0.6360609531402588, 0.24741515517234802, 0.48410412669181824);(nan, nan, nan);3.4372253418;0;1;0;(0.10919275879859924, 2.1457271575927734);(nan, nan, nan);493887430
0;(nan, nan);1;1.56466617223e+15;(nan, nan, nan);(-235.92294311523438, -343.6128234863281, -133.1107177734375);(-63.220542907714844, 85.4881820678711, 633.0285034179688);1;nan;(0.6359304785728455, 0.2472524791955948, 0.4837915003299713);(nan, nan, nan);3.4326171875;0;1;0;(0.10481923073530197, 2.1423354148864746);(nan, nan, nan);493898533
0;(nan, nan);1;1.56466617224e+15;(nan, nan, nan);(-227.74258422851562, -348.51190185546875, -134.89382934570312);(-62.9738883972168, 85.96015930175781, 633.4937744140625);1;nan;(0.635266125202179, 0.24602949619293213, 0.4847867488861084);(nan, nan, nan);3.42083740234;0;1;0;(0.11852163821458817, 2.157860279083252);(nan, nan, nan);493909636
0;(nan, nan);1;1.56466617225e+15;(nan, nan, nan);(-227.74258422851562, -348.51190185546875, -134.89382934570312);(-62.9738883972168, 85.96015930175781, 633.4937744140625);1;nan;(0.635266125202179, 0.24602949619293213, 0.4847867488861084);(nan, nan, nan);3.42083740234;0;1;0;(0.11852163821458817, 2.157860279083252);(nan, nan, nan);493920739
0;(nan, nan);1;1.56466617226e+15;(nan, nan, nan);(-232.78602600097656, -353.0782775878906, -136.55584716796875);(-62.84992218017578, 86.00082397460938, 633.4071044921875);1;nan;(0.6350061893463135, 0.24587365984916687, 0.4846024215221405);(nan, nan, nan);3.39788818359;0;1;0;(0.11007364839315414, 2.172330856323242);(nan, nan, nan);493931842
0;(nan, nan);1;1.56466617227e+15;(nan, nan, nan);(-229.87501525878906, -352.5901794433594, -136.37818908691406);(-62.654457092285156, 86.14091491699219, 633.3456420898438);1;nan;(0.6345784664154053, 0.24543073773384094, 0.48448047041893005);(nan, nan, nan);3.38186645508;0;1;0;(0.11494971066713333, 2.170783758163452);(nan, nan, nan);493942945
0;(nan, nan);1;1.56466617229e+15;(nan, nan, nan);(-229.87501525878906, -352.5901794433594, -136.37818908691406);(-62.654457092285156, 86.14091491699219, 633.3456420898438);1;nan;(0.6345784664154053, 0.24543073773384094, 0.48448047041893005);(nan, nan, nan);3.38186645508;0;1;0;(0.11494971066713333, 2.170783758163452);(nan, nan, nan);493954049
0;(nan, nan);1;1.5646661723e+15;(nan, nan, nan);(-222.94667053222656, -347.707763671875, -134.60113525390625);(-62.651851654052734, 86.19094848632812, 633.3924560546875);1;nan;(0.6345615386962891, 0.24529993534088135, 0.484585702419281);(nan, nan, nan);3.39443969727;0;1;0;(0.12655501067638397, 2.1553115844726562);(nan, nan, nan);493965152
0;(nan, nan);1;1.56466617231e+15;(nan, nan, nan);(-224.11227416992188, -349.4466552734375, -135.2340850830078);(-62.304500579833984, 86.26795959472656, 633.3319091796875);1;nan;(0.6337929964065552, 0.2450481504201889, 0.48441943526268005);(nan, nan, nan);3.3941192627;0;1;0;(0.12460259348154068, 2.1608223915100098);(nan, nan, nan);493976255
0;(nan, nan);1;1.56466617232e+15;(nan, nan, nan);(-224.11227416992188, -349.4466552734375, -135.2340850830078);(-62.304500579833984, 86.26795959472656, 633.3319091796875);1;nan;(0.6337929964065552, 0.2450481504201889, 0.48441943526268005);(nan, nan, nan);3.3941192627;0;1;0;(0.12460259348154068, 2.1608223915100098);(nan, nan, nan);493987358
0;(nan, nan);1;1.56466617233e+15;(nan, nan, nan);(-224.11227416992188, -349.4466552734375, -135.2340850830078);(-62.304500579833984, 86.26795959472656, 633.3319091796875);1;nan;(0.6337929964065552, 0.2450481504201889, 0.48441943526268005);(nan, nan, nan);3.3941192627;0;1;0;(0.12460259348154068, 2.1608223915100098);(nan, nan, nan);493998461
0;(nan, nan);1;1.56466617234e+15;(nan, nan, nan);(-231.45391845703125, -344.7371520996094, -133.5198974609375);(-61.80193328857422, 85.97013092041016, 631.9369506835938);1;nan;(0.6329712867736816, 0.24537622928619385, 0.48149073123931885);(nan, nan, nan);3.37112426758;0;1;0;(0.11230503022670746, 2.1458981037139893);(nan, nan, nan);494009564
0;(nan, nan);1;1.56466617235e+15;(nan, nan, nan);(-231.45391845703125, -344.7371520996094, -133.5198974609375);(-61.80193328857422, 85.97013092041016, 631.9369506835938);1;nan;(0.6329712867736816, 0.24537622928619385, 0.48149073123931885);(nan, nan, nan);3.37112426758;0;1;0;(0.11230503022670746, 2.1458981037139893);(nan, nan, nan);494020667
0;(nan, nan);1;1.56466617236e+15;(nan, nan, nan);(-208.0236053466797, -345.9466552734375, -133.96014404296875);(-61.651912689208984, 85.88927459716797, 631.5899658203125);1;nan;(0.6327100396156311, 0.24547864496707916, 0.4807557463645935);(nan, nan, nan);3.32083129883;0;1;0;(0.151551753282547, 2.149730920791626);(nan, nan, nan);494031770
0;(nan, nan);1;1.56466617237e+15;(nan, nan, nan);(-152.5292510986328, -318.6479187011719, -124.0242691040039);(-61.18362045288086, 85.73577117919922, 630.6302490234375);1;nan;(0.6318644881248474, 0.24555210769176483, 0.4787314534187317);(nan, nan, nan);3.29740905762;0;1;0;(0.24450713396072388, 2.0632219314575195);(nan, nan, nan);494042874
0;(nan, nan);1;1.56466617239e+15;(nan, nan, nan);(-152.5292510986328, -318.6479187011719, -124.0242691040039);(-61.18362045288086, 85.73577117919922, 630.6302490234375);1;nan;(0.6318644881248474, 0.24555210769176483, 0.4787314534187317);(nan, nan, nan);3.29740905762;0;1;0;(0.24450713396072388, 2.0632219314575195);(nan, nan, nan);494053977
0;(nan, nan);1;1.5646661724e+15;(nan, nan, nan);(-139.6872100830078, -299.5953369140625, -117.08970642089844);(-61.02755355834961, 85.71631622314453, 630.3499755859375);1;nan;(0.6315730810165405, 0.24549737572669983, 0.4781435430049896);(nan, nan, nan);3.33241271973;0;1;0;(0.2660180926322937, 2.002845048904419);(nan, nan, nan);494065080
0;(nan, nan);1;1.56466617241e+15;(nan, nan, nan);(-71.89188385009766, -276.07861328125, -108.53031158447266);(-60.351985931396484, 85.93819427490234, 630.1964721679688);1;nan;(0.6300769448280334, 0.24477340281009674, 0.4777720868587494);(nan, nan, nan);3.33598327637;0;1;0;(0.3795781433582306, 1.9283218383789062);(nan, nan, nan);494076183
0;(nan, nan);1;1.56466617242e+15;(nan, nan, nan);(-73.7062759399414, -282.8437805175781, -110.99262237548828);(-60.279361724853516, 85.94551086425781, 629.8886108398438);1;nan;(0.6299787163734436, 0.2446252703666687, 0.47715282440185547);(nan, nan, nan);3.31828308105;0;1;0;(0.3765389621257782, 1.9497603178024292);(nan, nan, nan);494087286
0;(nan, nan);1;1.56466617243e+15;(nan, nan, nan);(-73.7062759399414, -282.8437805175781, -110.99262237548828);(-60.279361724853516, 85.94551086425781, 629.8886108398438);1;nan;(0.6299787163734436, 0.2446252703666687, 0.47715282440185547);(nan, nan, nan);3.31828308105;0;1;0;(0.3765389621257782, 1.9497603178024292);(nan, nan, nan);494098389
0;(nan, nan);1;1.56466617244e+15;(nan, nan, nan);(-77.15685272216797, -279.6837158203125, -109.8424301147461);(-60.009796142578125, 86.13089752197266, 629.4208374023438);1;nan;(0.6294668316841125, 0.24387598037719727, 0.47622936964035034);(nan, nan, nan);3.30043029785;0;1;0;(0.37075909972190857, 1.9397460222244263);(nan, nan, nan);494109492
0;(nan, nan);1;1.56466617245e+15;(nan, nan, nan);(-71.60457611083984, -274.7530517578125, -108.0478286743164);(-59.92490005493164, 86.22251892089844, 629.4268798828125);1;nan;(0.6292722225189209, 0.24360303580760956, 0.4762499928474426);(nan, nan, nan);3.31286621094;0;1;0;(0.3800593912601471, 1.9241209030151367);(nan, nan, nan);494120595
0;(nan, nan);1;1.56466617246e+15;(nan, nan, nan);(-71.60457611083984, -274.7530517578125, -108.0478286743164);(-59.92490005493164, 86.22251892089844, 629.4268798828125);1;nan;(0.6292722225189209, 0.24360303580760956, 0.4762499928474426);(nan, nan, nan);3.31286621094;0;1;0;(0.3800593912601471, 1.9241209030151367);(nan, nan, nan);494131699
0;(nan, nan);1;1.56466617247e+15;(nan, nan, nan);(-59.89868927001953, -281.9222412109375, -110.65721893310547);(-59.83455276489258, 86.26365661621094, 629.2063598632812);1;nan;(0.6291143298149109, 0.24338850378990173, 0.4758092164993286);(nan, nan, nan);3.31843566895;0;1;0;(0.3996672034263611, 1.9468398094177246);(nan, nan, nan);494142802
0;(nan, nan);0;1.56466617249e+15;(nan, nan, nan);(nan, nan, nan);(nan, nan, nan);0;nan;(nan, nan, nan);(nan, nan, nan);nan;0;0;0;(nan, nan);(nan, nan, nan);494153905
